municipio,date,temperature_2m,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,surface_solar_radiation_downwards_sum,potential_evaporation_sum,total_evaporation_sum,surface_runoff_sum,sub_surface_runoff_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure
Norcasia,2016-02-01,298.73233500450897,294.24271063451596,304.3482586764043,290.62848629328147,0.002218655441714877,0.2721304669378712,0.23680616355045014,1.977655827200685E7,-0.028705378672402075,-0.0024981769509924683,2.8301790774723882E-5,1.2426339172317798E-5,0.3085369549253553,-0.20651062463795464,92072.72541794811
Pacora,2016-02-01,293.74620648467254,288.6632893072498,299.48646961001486,289.5383127778085,0.006808135428750146,0.40170325417782776,0.3919605860167413,1.8998855893051594E7,-0.013140756411331597,-0.0035249946805188995,0.001363963095409931,8.185102309986257E-4,-0.4695362824576077,-0.07458017089993094,84432.72170774963
Palestina,2016-02-01,292.74499982213075,288.2561172386414,297.92733989280487,290.7623428251412,0.02308347689565766,0.4225684453677729,0.4233007217416221,1.7701881306218687E7,-0.009240262444229068,-0.0034462775801210464,0.010959466859465535,0.008287666941370684,0.0059819452092014945,-0.10885232165258192,86244.32268463833
Pensilvania,2016-02-01,290.58544620780367,286.76594187712254,295.86504209425874,284.5352708097813,0.003005258119367576,0.3394214384900666,0.313950411706842,1.9467345676080514E7,-0.010328408498662853,-0.0030483304536445856,1.7802644364639273E-4,2.0197706189797665E-4,-0.7686625845354037,-0.08665351978409538,78505.91960231197
Riosucio,2016-02-01,289.5300086333701,286.0497732275048,294.4743216888913,286.6347117491525,0.007466246155110394,0.3705934245971166,0.3689087328718922,1.7943984627288777E7,-0.007626961995976069,-0.003602207802228809,0.0010611857356402673,0.001742612160219447,0.20335361891218023,-0.04186046494313966,77809.12574448631
Risaralda,2016-02-01,292.36719605461144,288.8346677961263,297.0489365746336,290.2345493283819,0.012894737528858238,0.4152289611365408,0.416240279479189,1.7043879765924916E7,-0.007443340673994609,-0.00339558790639582,0.0038299345989897143,0.004729692109912528,0.17542134183266242,-0.19018137599433596,84179.38485147025
Salamina,2016-02-01,290.7301263813994,285.9822197316809,296.50824980169415,286.53271392922875,0.0065205866409939715,0.38638258384741697,0.37497251367391743,1.9071967003831416E7,-0.009807409695458886,-0.003646361409807627,6.93520602023095E-4,9.464942740918829E-4,-0.7075712590922578,-0.09304987957955624,79546.9399294947
Samana,2016-02-01,295.9763927083884,291.74703179439314,301.2785912922451,288.79656551243863,0.001990837990823816,0.27722228819177996,0.2421242682664797,1.9576769689303312E7,-0.02298475928354896,-0.00237145122841268,5.631400996466534E-5,1.1435093490549747E-5,-0.2253366199815997,-0.15236956287990733,87578.93286791415
San Jose,2016-02-01,292.6885670848277,289.45865048622267,297.2984791418601,290.6522735508009,0.012776263827938821,0.41659963148078694,0.41738329981935435,1.6695737893318966E7,-0.007645858656454446,-0.003402441801003518,0.0038262748857960105,0.004538929288612743,0.19564027484806104,-0.23623277538124177,84794.66149762034
Supia,2016-02-01,290.57193583006017,286.37823149345957,295.85600633706196,287.3337518199434,0.00862269834838292,0.3857324109936946,0.3837410190573572,1.8488504240733564E7,-0.00866875540401128,-0.0036407318992205144,0.0013511139222560397,0.0019014818533960583,0.04393881953246542,-0.035228911364369495,79814.6176904114
Victoria,2016-02-01,299.35810491993595,294.47151766380244,305.3640368763291,289.70361130140896,0.0013435641668397274,0.2374920618332733,0.20183593729413477,1.9636014125370897E7,-0.03181502500471852,-0.0017243989858953084,7.70658604905657E-6,4.795082105568408E-6,0.5578742047990576,0.0628484047391338,92967.04349251566
Villamaria,2016-02-01,288.0860309914158,283.99339511623805,293.6524813878524,285.78672026180027,0.030674110877395553,0.42324154325589386,0.4243653553210712,1.8580040319268484E7,-0.007192803166404771,-0.0034370068601952295,0.013821436473049453,0.012015768832204489,-0.5590234887430237,0.05096857314982835,76541.3725334783
Viterbo,2016-02-01,292.61268187911094,289.7080710997338,297.1306393948803,290.650983364394,0.01124237051732551,0.41423454815747,0.4151236998671064,1.6329351796373367E7,-0.007949654744909223,-0.0033680821478800954,0.00279754133813092,0.003974013862185685,0.23838028268024083,-0.26907228322620674,84532.75056104925
Aguadas,2016-03-01,294.1203673536645,289.40901219183706,299.9123170049076,290.3908526407231,0.007689713880307238,0.4240699823586058,0.4251883724606671,1.99854589193486E7,-0.013959159786303448,-0.0036814566994490725,0.0014335643377491301,0.0010731233323327334,-0.5215512467917057,-0.02299659049665034,85102.98206725989
Anserma,2016-03-01,292.0027652708619,288.66672808569916,296.70916146043163,290.0298226782545,0.013806074998664661,0.41513131040115636,0.4159750798724516,1.7565442211143572E7,-0.005766869717087839,-0.0033429482416986603,0.0038060861350740845,0.00657185710154222,0.25212771233430115,-0.1159720319052953,83483.44290319437
Aranzazu,2016-03-01,292.603319181142,287.8590610441824,298.21546670588475,289.88231569094927,0.01431685904244031,0.4295751963592643,0.43308813174732097,1.909396855339878E7,-0.006930369609099928,-0.0035893509811540316,0.003430490895862303,0.006577385730719936,-0.366302367728976,-0.045047628514977435,84090.79705071579
Belalcazar,2016-03-01,293.27598724894386,290.08664520438396,298.1313140639012,291.5587484258261,0.0200871591577779,0.423448619710241,0.42396554102118794,1.662521699991463E7,-0.007333042946728794,-0.0033615649126510667,0.008432649322568896,0.008086596668024599,0.18095371845031213,-0.20641259436711015,86532.89409692677
Chinchina,2016-03-01,291.91910741276195,288.18860404942876,297.09805456332833,290.3668114524999,0.04415557725668752,0.4265798375314419,0.42741060461589414,1.7523829192228127E7,-0.007139308924796041,-0.0036295700967031636,0.027664785660694458,0.012852078995888472,0.013885300709774862,-0.1484187993969267,84714.89149318899
Filadelfia,2016-03-01,294.13318671178087,289.6432568314514,299.37859369841044,291.61901174384076,0.013865091227756251,0.4270509776183824,0.42960820564757035,1.8724892075537685E7,-0.006300575927770007,-0.003348208517794489,0.0037068730856798866,0.006719542105814153,-0.011802660226335132,-0.012267728560600728,87261.09767261244
La Dorada,2016-03-01,302.4206452972331,297.45098599500335,308.5656360957933,292.9061797883478,0.0024969151660228996,0.37714984117127176,0.3377613793917492,2.1333189786265668E7,-0.031436906882151165,-0.0028536874239960828,1.8662412560755204E-5,7.424911535499587E-7,0.5416694227475438,0.17647682208592824,97739.36673285134
La Merced,2016-03-01,294.5498680278819,290.1039553597837,299.91113457081565,291.673641380301,0.010345778503210118,0.42006485140309396,0.4213792892054987,1.921239728810064E7,-0.006069039885876,-0.0033853085975306227,0.0026131561646858853,0.004124832400337769,-0.09988691453580506,1.9867311953928547E-4,86948.25272749123
Manizales,2016-03-01,291.2389401387871,286.59477025734674,297.54203007821985,289.1419010159684,0.02793856858575518,0.4205159178485959,0.42178366063170725,1.860609077497816E7,-0.007582644853444022,-0.0034754977708618684,0.013491096869022431,0.01061102940659436,-0.3361318964344585,-0.05021826910276909,82800.93900208581
Manzanares,2016-03-01,289.8652955538211,286.28207954783784,295.04006192886106,284.405834197897,0.006072013511690124,0.43045997397362523,0.42802279366420937,1.9979937727408867E7,-0.00888815791837915,-0.0037281076031197295,5.681203024415396E-4,5.282642360940639E-4,-0.8166441408416794,0.03558815386886471,77665.9387565373
Marmato,2016-03-01,292.33298162455594,288.29664516401647,297.7237808946936,289.3288386755881,0.0077641928288167536,0.4011332654676919,0.4014736579409111,1.941026414624787E7,-0.007912622858069967,-0.003559306910996401,0.001654451371866184,0.0022771648156731652,-0.01928868709860802,0.061765000423781635,82586.03044265987
Marquetalia,2016-03-01,293.1940549844457,289.35231198795304,298.3890205450422,285.73413355767156,0.0014780965350504275,0.29382894144548166,0.27145761546009306,2.0304455992141046E7,-0.018546009966093076,-0.0022618195981833613,6.315010879279815E-5,1.8576385241527443E-5,-0.5505289245638408,0.07863212671473606,82682.14733689168
Marulanda,2016-03-01,286.92947518344533,283.0429178335297,292.5532667547561,283.20124696337433,0.012512861333506629,0.42553739583555195,0.4301993301929307,1.9650543163985416E7,-0.007224844287875775,-0.003918167472603985,0.0024026365462117274,0.003220134069815482,-0.8498675472587581,-0.06055328280163803,73199.691986854
Neira,2016-03-01,291.50845878339044,287.0241749714179,297.1519095739975,289.07084924558615,0.01837760410347422,0.4182797090892051,0.4201350251165326,1.876858739875317E7,-0.007112678679381996,-0.0034874277621553033,0.0066206729123420545,0.007683915193396894,-0.3146399488968325,-0.045962008990630424,82751.82283761277
Norcasia,2016-03-01,299.1343581708488,294.6966205857555,304.87155475029203,290.9768138707498,0.0020145361004074713,0.29015415516654197,0.2640566673746739,2.1141222768759158E7,-0.029243410628838583,-0.0027807348953984325,1.4992455561812457E-5,1.0090366633870051E-5,0.21618480784971747,-0.14577796696241868,92199.27991842566
Pacora,2016-03-01,293.60704742124466,288.8106508701425,299.33034240311855,290.2314607068343,0.00814802182001446,0.4260613846021343,0.4277546277995714,1.9666895634143166E7,-0.011213025674061261,-0.0035812189056995012,0.0018978993454236528,0.0013579820467305073,-0.357116730917299,-0.017496196413514336,84576.7510084198
Palestina,2016-03-01,292.72045537511957,288.30157029178474,298.44168306218717,290.9364953976696,0.033496295729814954,0.42568986396800074,0.4263209707650857,1.777234736339703E7,-0.007664380953032222,-0.003444602797596184,0.019062935786287354,0.010964990488985601,0.060862463007691096,-0.09675359516697722,86395.03456107728
Pensilvania,2016-03-01,290.6777228832454,287.0369347000624,295.93922487124445,285.0535120286646,0.005124007732462734,0.39484394342424994,0.38526274675940825,2.0090784991788667E7,-0.010366069609545352,-0.0035576438222424673,5.552129447242673E-4,2.134828874358747E-4,-0.7452533739799713,-0.06398602866583578,78628.21504709717
Riosucio,2016-03-01,289.62495915411495,286.2652090318244,294.646293729028,287.10289050692273,0.0076064093344227765,0.3932812554772078,0.3938789490675251,1.86710013375717E7,-0.007454309525380766,-0.003803325018590986,9.039901666626308E-4,0.002607336533273285,0.26160573156744493,0.047914910616364846,77944.51501883383
Risaralda,2016-03-01,292.2994980130371,288.944155409513,297.06170025080957,290.4552039286804,0.01757061071346756,0.4202183477390721,0.42081921873118405,1.718149023400349E7,-0.006705452194184314,-0.00337076088954956,0.006955933904971755,0.007036626801882149,0.227981031979726,-0.16560549838694863,84327.58461966566
Salamina,2016-03-01,290.6035065109086,286.1017543468112,296.31419386446413,287.3174568484188,0.010494097652198884,0.4196005088647711,0.42154610122927083,1.9530646910479918E7,-0.008433302557404562,-0.0037534875650995377,0.0019645348355089446,0.002663540524674702,-0.5746821646223537,-0.08098221863613794,79681.85073023979
Samana,2016-03-01,296.4117864132032,292.3138675636332,301.7573664485035,288.9801645917225,0.0018576504370008597,0.28661618292632535,0.2627770677846541,2.058712720686024E7,-0.023351229210258506,-0.002560947597165696,5.1994543305553444E-5,9.13014406751574E-6,-0.2981758964461979,-0.11233816992851994,87703.19911556484
San Jose,2016-03-01,292.5967773314445,289.4492257948844,297.19118779705417,290.86815249535334,0.017164174720019305,0.42120385538506244,0.4216253366521609,1.678479528736139E7,-0.006736495017614816,-0.003380891818632071,0.006622393240010546,0.006941827353946263,0.23618083230910755,-0.20474407365245204,84945.1075531334
Supia,2016-03-01,290.63065675882416,286.7447364164663,295.9541148229168,287.93978936964766,0.008242121767864638,0.39953989712030485,0.40018201985239554,1.915338981813568E7,-0.008172379864922781,-0.003641160052205336,9.780915388093703E-4,0.0037530298380009488,0.11363472965326206,0.05900355049522129,79952.01034758639
Victoria,2016-03-01,299.5566051227621,294.71954171884437,305.563525010502,290.26658113381797,0.0019100708610473355,0.27626731016829487,0.23518672365398707,2.0846090330224767E7,-0.031254098467466775,-0.0022539358537281826,1.1745743833189721E-5,3.892126521441739E-6,0.44544324366668836,0.11744103976148682,93095.8632867635
Villamaria,2016-03-01,288.14759288045536,284.2158039660066,293.80898492257404,286.3242968492944,0.03964580605763391,0.42974113490041027,0.4326489534045735,1.8708982177952576E7,-0.00628006623449933,-0.0035340899144763868,0.018503305202481137,0.017397368670210182,-0.5082707742690954,-0.006821311920618839,76671.16506586215
Viterbo,2016-03-01,292.5188418619271,289.6218162638459,296.9805252066709,290.8720054859844,0.014718875824602328,0.4189982171141751,0.4195075380744693,1.64178780994095E7,-0.00702939829680327,-0.0033720177128233504,0.004628981069948635,0.006443444837311549,0.27042997608283814,-0.22971879870174639,84683.51329041093
Aguadas,2016-04-01,292.8631633732857,288.7535384520457,298.27281214139276,290.62905894852116,0.014550330987512058,0.4401203631391429,0.44163394307180426,1.663707878141414E7,-0.00947316998910623,-0.003210615380588756,0.004377430896666716,0.004481806618597372,-0.3553604310396411,0.11527796467546664,85075.1284782723
Anserma,2016-04-01,291.5113202226669,288.7349319784205,295.70961443009304,289.9769534201885,0.02408778768529741,0.422228968417182,0.42400146961589696,1.4646398782106094E7,-0.004533937174062925,-0.002918182448900629,0.009778556005877348,0.010706827597233952,0.24342915696561668,-0.08526184054218894,83443.92927130756
Aranzazu,2016-04-01,291.8788296417412,287.91803435783874,296.82200151253573,289.91307943985396,0.02091655859638676,0.43639711521748686,0.43984316018064634,1.6009221975108223E7,-0.005320655452127838,-0.003048847196825267,0.007161978670915999,0.010212765638897944,-0.2542397404817963,0.02053117631661771,84056.99184647817
Belalcazar,2016-04-01,292.8275073161086,290.12039054000877,297.3052649251655,291.44102661587857,0.02570682231238382,0.4256013557393715,0.42614113008133087,1.4157821822510822E7,-0.005744710122739083,-0.003015146999718006,0.012966892471561183,0.00968899851151531,0.2252429020181191,-0.19207508768124784,86495.14849330355
Chinchina,2016-04-01,291.7189237994702,288.55560814781927,296.20217094250324,290.3476074271969,0.044841966171001925,0.4263355863349735,0.42705554173369276,1.4885420737817636E7,-0.005990439196784043,-0.0033467787152270385,0.028526148977390142,0.013018226066690567,0.13697971532638237,-0.1493190243283373,84676.04101679278
Filadelfia,2016-04-01,293.4513670994025,289.6384477806896,298.0069983116182,291.52044955654657,0.02347001798501993,0.43266502160395587,0.43569068318513204,1.5577757894514767E7,-0.004886377644312532,-0.0028517247814260705,0.010013834173920788,0.009995987025494313,0.01269239756963761,0.05330095717004918,87230.89929951214
La Dorada,2016-04-01,300.9692803897336,296.743189967888,306.3837363201639,294.22033918690954,0.004957823556591943,0.4267627075482489,0.3970351616925473,1.9268747136231884E7,-0.02374660470387966,-0.0034432572813745104,1.5808842932256526E-4,1.5687383486380903E-5,0.5580328039117098,0.007546096262724501,97731.91708874296
La Merced,2016-04-01,293.61982626549997,289.83348830611624,298.2866121080187,291.5697948502906,0.020904640919060014,0.4291725516613619,0.43160355356004504,1.5930649762962963E7,-0.004623236711378451,-0.0028405078729890564,0.009879248862465224,0.006972849998209212,-0.07053815500235851,0.09106277094946968,86920.488671875
Manizales,2016-04-01,290.9074943298832,287.0174247570686,296.60431459637886,289.29283085563554,0.03299165560270269,0.4230359268924017,0.42446029517816675,1.572708727375271E7,-0.005802850318306267,-0.0030883347830416626,0.017107066550357392,0.01262095471896603,-0.17319366776187556,-0.048370195457980734,82760.44653521555
