municipio,fecha,ndvi_mean,ndvi_median,ndvi_min,ndvi_max,ndvi_stdDev,n_pixeles,producto
Filadelfia,2005-01-17,0.7227144719657319,0.7443347322720694,0.0796,0.9786,0.1332374768804963,3254,MODIS/061/MOD13Q1
Salamina,2005-01-17,0.6675067916249326,0.7090064667906771,0.0371,0.9886,0.1665812658178358,6513,MODIS/061/MOD13Q1
Marmato,2005-01-17,0.7458196223839245,0.7548874999999999,0.1685,0.9627,0.08324573819861505,671,MODIS/061/MOD13Q1
Supia,2005-01-17,0.7179715784160536,0.7401888898406714,0.0193,0.9829,0.14205873944631128,2094,MODIS/061/MOD13Q1
Pensilvania,2005-01-17,0.41212597961951075,0.3847680851063831,0.0057,0.9900000000000001,0.24455424140763746,8351,MODIS/061/MOD13Q1
Riosucio,2005-01-17,0.6034988594297043,0.6893154237703913,0.0341,0.9975,0.22903888791774563,6442,MODIS/061/MOD13Q1
Pácora,2005-01-17,0.6858223449130817,0.7282053771102824,0.0519,0.9895,0.14528165632956905,4328,MODIS/061/MOD13Q1
Victoria,2005-01-17,0.7042701679392807,0.767709599866899,0.07050000000000001,0.9989,0.17752469955824088,9330,MODIS/061/MOD13Q1
Aguadas,2005-01-17,0.6739119594207544,0.6970584802332235,0.0463,0.9922000000000001,0.13528825407541437,7980,MODIS/061/MOD13Q1
Samaná,2005-01-17,0.6070769336120753,0.6463794785127956,0.021,0.9994000000000001,0.2513334317374644,12593,MODIS/061/MOD13Q1
Viterbo,2005-01-17,0.7366612012031502,0.7558175211097709,0.20070000000000002,0.9324,0.09148675648278506,1972,MODIS/061/MOD13Q1
La Merced,2005-01-17,0.7449023355547855,0.7711125000000001,0.0824,0.9581000000000001,0.12299725763306855,1537,MODIS/061/MOD13Q1
Palestina,2005-01-17,0.7887236057060282,0.8145314418765094,0.15,0.9835,0.10059695041927132,1962,MODIS/061/MOD13Q1
Chinchiná,2005-01-17,0.7072133834519285,0.7909423016372794,0.0635,0.9887,0.18982206908497445,1949,MODIS/061/MOD13Q1
La Dorada,2005-01-17,0.7221171671858173,0.7460266639351723,-0.0795,0.9826,0.1238881344249402,9272,MODIS/061/MOD13Q1
Belalcázar,2005-01-17,0.7001885580879994,0.756093240172688,0.0627,0.9946,0.16818846872990306,1965,MODIS/061/MOD13Q1
San José,2005-01-17,0.6973561701803667,0.7675801189659116,0.077,0.9552,0.17584584713155038,1096,MODIS/061/MOD13Q1
Marquetalia,2005-01-17,0.6309644071053712,0.7009624999999999,0.0396,0.9957,0.24836651245813215,1581,MODIS/061/MOD13Q1
Norcasia,2005-01-17,0.6398538297461224,0.6702253671718954,0.0233,0.998,0.19584897472375454,3897,MODIS/061/MOD13Q1
Manizales,2005-01-17,0.5904102235912249,0.674016962264151,0.0076,0.9989,0.23218493903442067,7426,MODIS/061/MOD13Q1
Villamaria,2005-02-02,0.5849060109934753,0.6831263622239485,-0.0729,0.9975,0.2683364104800964,7588,MODIS/061/MOD13Q1
Risaralda,2005-02-02,0.7972525615110405,0.8037368813860502,0.5457000000000001,0.9382,0.044093277031619416,1602,MODIS/061/MOD13Q1
Neira,2005-02-02,0.6837088707112123,0.767557097791798,0.0335,0.9958,0.20945102905546867,6262,MODIS/061/MOD13Q1
Anserma,2005-02-02,0.7859618730264758,0.7909058966163345,0.4082,0.9893000000000001,0.05141024321771758,3594,MODIS/061/MOD13Q1
Manzanares,2005-02-02,0.46034365089746027,0.45510000000000006,0.0149,0.9986,0.27919156358317426,3361,MODIS/061/MOD13Q1
Aranzazu,2005-02-02,0.6708564991093999,0.7634556531284303,0.0414,0.9987,0.22215863683477957,2579,MODIS/061/MOD13Q1
Marulanda,2005-02-02,0.5033924792232514,0.5904618983234181,-0.0058000000000000005,0.9967,0.2788638898962917,6339,MODIS/061/MOD13Q1
Filadelfia,2005-02-02,0.7823426488862048,0.7870387026992126,0.0903,0.9752000000000001,0.07058603897140789,3244,MODIS/061/MOD13Q1
Salamina,2005-02-02,0.6979156565380121,0.7831043269842615,0.0216,0.9943000000000001,0.20540726549390181,6505,MODIS/061/MOD13Q1
Marmato,2005-02-02,0.7933307454815296,0.8075333333333333,0.5346000000000001,0.9934000000000001,0.06301744225356831,667,MODIS/061/MOD13Q1
Supia,2005-02-02,0.7901397593365669,0.7987008891101784,0.0674,0.9725,0.08203305984724657,2094,MODIS/061/MOD13Q1
Pensilvania,2005-02-02,0.32735475144014475,0.22268936413540713,-0.0056,0.9992000000000001,0.2806515834934471,8359,MODIS/061/MOD13Q1
Riosucio,2005-02-02,0.7528920458237651,0.7909188723513453,0.0324,0.998,0.16931575861769435,6439,MODIS/061/MOD13Q1
Pácora,2005-02-02,0.7621266882127659,0.7989138613861384,0.0164,0.996,0.145609534745178,4323,MODIS/061/MOD13Q1
Victoria,2005-02-02,0.6908737200304691,0.7869428732496816,0.0219,0.9981000000000001,0.22067828379999385,9329,MODIS/061/MOD13Q1
Aguadas,2005-02-02,0.7370975334087614,0.7638073299632351,0.0429,0.9931000000000001,0.12475205731010096,7981,MODIS/061/MOD13Q1
Samaná,2005-02-02,0.40724626766640737,0.36881377454936776,0.005200000000000001,0.9993000000000001,0.26172677884131945,12596,MODIS/061/MOD13Q1
Viterbo,2005-02-02,0.764501241422887,0.7832410763209395,0.257,0.9604,0.07670439912800225,1974,MODIS/061/MOD13Q1
La Merced,2005-02-02,0.7709594461826849,0.7792366452991452,0.1922,0.9262,0.0739262683568786,1533,MODIS/061/MOD13Q1
Palestina,2005-02-02,0.8040198272860232,0.8141981609288732,0.23240000000000002,0.9804,0.06613419687119114,1963,MODIS/061/MOD13Q1
Chinchiná,2005-02-02,0.7845755960917286,0.8063472785929858,0.0936,0.9672000000000001,0.09008584957619944,1944,MODIS/061/MOD13Q1
La Dorada,2005-02-02,0.7282106083533165,0.767597130531724,0.0689,0.992,0.14839144586685518,9281,MODIS/061/MOD13Q1
Belalcázar,2005-02-02,0.7774859328186086,0.7800912771739129,0.4088,0.8952,0.05127948118264363,1968,MODIS/061/MOD13Q1
San José,2005-02-02,0.8029977435564521,0.8066401401532516,0.3789,0.9038,0.045615917403377115,1095,MODIS/061/MOD13Q1
Marquetalia,2005-02-02,0.4202722332883782,0.40432463320463324,0.027,0.9963000000000001,0.23261147291074452,1587,MODIS/061/MOD13Q1
Norcasia,2005-02-02,0.6002273988137623,0.6307242382271468,0.015700000000000002,0.9993000000000001,0.24747170130662605,3897,MODIS/061/MOD13Q1
Manizales,2005-02-02,0.677424529911312,0.7793447881457201,0.0228,0.9894000000000001,0.2171286896663086,7418,MODIS/061/MOD13Q1
Villamaria,2005-02-18,0.411990783747945,0.37907467696629227,-0.1004,0.9993000000000001,0.27614316296025054,7588,MODIS/061/MOD13Q1
Risaralda,2005-02-18,0.6841166718288124,0.7364473878555798,0.067,0.9772000000000001,0.1681368658687386,1602,MODIS/061/MOD13Q1
Neira,2005-02-18,0.5386770587939597,0.6389601897876187,0.0086,0.9969,0.2435862850760056,6261,MODIS/061/MOD13Q1
