municipio,date,anio,mes,et_real_mm,et_potencial_mm,n_pixeles
San José,2005-03-01,2005,3,109.37206085753806,109.37206085753806,7
Marquetalia,2005-03-01,2005,3,114.07695167286248,114.07695167286248,11
Norcasia,2005-03-01,2005,3,130.30658088235296,130.4852573529412,24
Manizales,2005-03-01,2005,3,100.3436184335293,100.3436184335293,35
Villamaria,2005-04-01,2005,4,73.67615201028089,74.35239581420966,33
Risaralda,2005-04-01,2005,4,99.72652495378928,99.72652495378928,15
Neira,2005-04-01,2005,4,89.94762228260869,89.94762228260869,33
Anserma,2005-04-01,2005,4,99.37735094037619,99.37735094037619,21
Manzanares,2005-04-01,2005,4,90.9157160963245,90.9157160963245,18
Aranzazu,2005-04-01,2005,4,84.85368715083798,84.85368715083798,14
Marulanda,2005-04-01,2005,4,78.77939474855363,78.77939474855363,34
Filadelfia,2005-04-01,2005,4,101.17031250000002,101.17031250000002,15
Salamina,2005-04-01,2005,4,84.86522207848212,84.86522207848212,34
Marmato,2005-04-01,2005,4,101.88663594470049,101.88663594470049,7
Supia,2005-04-01,2005,4,101.62733516483517,101.62733516483517,14
Pensilvania,2005-04-01,2005,4,87.65558897243109,87.65558897243109,40
Riosucio,2005-04-01,2005,4,89.58029973935709,89.58029973935709,30
Pácora,2005-04-01,2005,4,95.129388816645,95.129388816645,21
Victoria,2005-04-01,2005,4,116.00064313490876,116.00064313490876,39
Aguadas,2005-04-01,2005,4,97.11571929824561,97.11571929824561,38
Samaná,2005-04-01,2005,4,105.61365386731215,105.61365386731215,56
Viterbo,2005-04-01,2005,4,101.42438478747204,101.42438478747204,11
La Merced,2005-04-01,2005,4,100.68669811320753,100.68669811320753,9
Palestina,2005-04-01,2005,4,101.0199850857569,101.0199850857569,12
Chinchiná,2005-04-01,2005,4,97.46806722689074,97.46806722689074,14
La Dorada,2005-04-01,2005,4,117.46778758368842,117.46778758368842,48
Belalcázar,2005-04-01,2005,4,99.83126843657817,99.83126843657817,14
San José,2005-04-01,2005,4,98.98630705394191,98.98630705394191,7
Marquetalia,2005-04-01,2005,4,98.87416356877327,98.87416356877327,11
Norcasia,2005-04-01,2005,4,116.04643382352945,116.04643382352945,24
Manizales,2005-04-01,2005,4,88.29353309311585,88.29353309311585,35
Villamaria,2005-05-01,2005,5,75.61652285661832,76.49654855883975,33
Risaralda,2005-05-01,2005,5,97.91367837338264,97.91367837338264,15
Neira,2005-05-01,2005,5,89.92927989130433,89.92927989130433,33
Anserma,2005-05-01,2005,5,97.84389755902365,97.84389755902365,21
Manzanares,2005-05-01,2005,5,91.47482044782429,91.47482044782429,18
Aranzazu,2005-05-01,2005,5,86.80765363128492,86.80765363128492,14
Marulanda,2005-05-01,2005,5,80.40129060970185,80.40129060970185,34
Filadelfia,2005-05-01,2005,5,99.35069444444446,99.35069444444446,15
Salamina,2005-05-01,2005,5,85.64286330314789,85.64286330314789,34
Marmato,2005-05-01,2005,5,99.86843317972352,99.86843317972352,7
Supia,2005-05-01,2005,5,99.1713598901099,99.1713598901099,14
Pensilvania,2005-05-01,2005,5,88.7764076858814,88.7764076858814,40
Riosucio,2005-05-01,2005,5,89.33353605560384,89.33353605560384,30
Pácora,2005-05-01,2005,5,93.95191807542263,93.95191807542263,21
Victoria,2005-05-01,2005,5,111.15076278791503,111.15076278791503,39
Aguadas,2005-05-01,2005,5,94.95603508771929,94.95603508771929,38
Samaná,2005-05-01,2005,5,103.0539883375509,103.0539883375509,56
Viterbo,2005-05-01,2005,5,98.31163310961969,98.31163310961969,11
La Merced,2005-05-01,2005,5,98.6822641509434,98.6822641509434,9
Palestina,2005-05-01,2005,5,98.38523489932888,98.38523489932888,12
Chinchiná,2005-05-01,2005,5,96.34545454545454,96.34545454545454,14
La Dorada,2005-05-01,2005,5,113.71265976871577,113.71265976871577,48
Belalcázar,2005-05-01,2005,5,97.40744837758113,97.40744837758113,14
San José,2005-05-01,2005,5,97.58437067773168,97.58437067773168,7
Marquetalia,2005-05-01,2005,5,97.81124535315989,97.81124535315989,11
Norcasia,2005-05-01,2005,5,111.43761029411768,111.43761029411768,24
Manizales,2005-05-01,2005,5,88.9075289209179,88.9075289209179,35
Villamaria,2005-06-01,2005,6,66.65120249678722,67.70341472370112,33
Risaralda,2005-06-01,2005,6,88.56682070240298,88.56682070240298,15
Neira,2005-06-01,2005,6,80.32973278985509,80.33054800724639,33
Anserma,2005-06-01,2005,6,88.04493797519011,88.04493797519011,21
Manzanares,2005-06-01,2005,6,84.10954795099285,84.10954795099285,18
Aranzazu,2005-06-01,2005,6,76.90944134078212,76.9104469273743,14
Marulanda,2005-06-01,2005,6,72.68101913662667,72.68756119270142,34
Filadelfia,2005-06-01,2005,6,88.94301215277778,88.94301215277778,15
Salamina,2005-06-01,2005,6,76.90888313928416,76.91233290211298,34
Marmato,2005-06-01,2005,6,88.10345622119817,88.10345622119817,7
Supia,2005-06-01,2005,6,88.17960164835166,88.17960164835166,14
Pensilvania,2005-06-01,2005,6,79.45238095238099,79.45238095238099,40
Riosucio,2005-06-01,2005,6,80.73881407471765,80.73881407471765,30
Pácora,2005-06-01,2005,6,83.21514954486346,83.21514954486346,21
Victoria,2005-06-01,2005,6,99.56758899192343,99.56758899192343,39
Aguadas,2005-06-01,2005,6,83.75329824561405,83.75329824561405,38
Samaná,2005-06-01,2005,6,90.41941907800638,90.41941907800638,56
Viterbo,2005-06-01,2005,6,88.32527964205816,88.32527964205816,11
La Merced,2005-06-01,2005,6,88.0961320754717,88.0961320754717,9
Palestina,2005-06-01,2005,6,89.50357941834451,89.50357941834451,12
Chinchiná,2005-06-01,2005,6,87.10977845683729,87.10977845683729,14
La Dorada,2005-06-01,2005,6,101.97279367011568,101.97279367011568,48
Belalcázar,2005-06-01,2005,6,88.4944690265487,88.4944690265487,14
San José,2005-06-01,2005,6,88.50470262793915,88.50470262793915,7
Marquetalia,2005-06-01,2005,6,88.6318773234201,88.6318773234201,11
Norcasia,2005-06-01,2005,6,97.23805147058829,97.23805147058829,24
Manizales,2005-06-01,2005,6,79.48357671154942,79.48357671154942,35
Villamaria,2005-07-01,2005,7,72.47062603267852,78.60710482834588,33
Risaralda,2005-07-01,2005,7,100.25462107208874,103.05221811460258,15
Neira,2005-07-01,2005,7,87.03568840579709,94.55140398550726,33
Anserma,2005-07-01,2005,7,100.07298919567833,102.68031212484998,21
Manzanares,2005-07-01,2005,7,97.14833122095483,97.96865230249264,18
Aranzazu,2005-07-01,2005,7,84.74916201117318,91.21653631284919,14
Marulanda,2005-07-01,2005,7,79.02948375611928,84.27972852692483,34
Filadelfia,2005-07-01,2005,7,100.45733506944445,105.14049479166668,15
Salamina,2005-07-01,2005,7,86.3436179387667,90.53477792151789,34
Marmato,2005-07-01,2005,7,103.19746543778803,105.87926267281105,7
Supia,2005-07-01,2005,7,103.08413461538461,103.80954670329672,14
Pensilvania,2005-07-01,2005,7,90.68838763575606,94.63092731829575,40
Riosucio,2005-07-01,2005,7,93.53127715030409,93.89593831450915,30
Pácora,2005-07-01,2005,7,96.03689856957087,99.36514954486346,21
Victoria,2005-07-01,2005,7,114.69590188453488,122.21480705952733,39
Aguadas,2005-07-01,2005,7,97.56963157894737,100.40210526315789,38
Samaná,2005-07-01,2005,7,107.84417427659811,110.89644625371331,56
Viterbo,2005-07-01,2005,7,98.49067859806115,102.106860551827,11
La Merced,2005-07-01,2005,7,101.64169811320754,104.58971698113209,9
Palestina,2005-07-01,2005,7,99.3173005219985,105.1771066368382,12
Chinchiná,2005-07-01,2005,7,99.0274255156608,103.394423223835,14
La Dorada,2005-07-01,2005,7,114.06716372489355,125.95585818624471,48
Belalcázar,2005-07-01,2005,7,98.177802359882,102.95176991150444,14
San José,2005-07-01,2005,7,99.0904564315353,103.22213001383128,7
Marquetalia,2005-07-01,2005,7,104.39395910780671,105.35808550185875,11
Norcasia,2005-07-01,2005,7,118.0900735294118,119.79477941176472,24
Manizales,2005-07-01,2005,7,85.40703584297364,93.63736013654467,35
Villamaria,2005-08-01,2005,8,76.38285294657612,77.54114191297967,33
Risaralda,2005-08-01,2005,8,101.23585951940852,101.23585951940852,15
Neira,2005-08-01,2005,8,92.96671195652175,92.96671195652175,33
Anserma,2005-08-01,2005,8,100.50344137655065,100.50344137655065,21
Manzanares,2005-08-01,2005,8,94.92281368821295,94.92281368821295,18
Aranzazu,2005-08-01,2005,8,88.87061452513967,88.87061452513967,14
Marulanda,2005-08-01,2005,8,82.5622830440588,82.5622830440588,34
Filadelfia,2005-08-01,2005,8,103.43949652777779,103.43949652777779,15
Salamina,2005-08-01,2005,8,87.73902544200085,87.73902544200085,34
Marmato,2005-08-01,2005,8,102.84723502304148,102.84723502304148,7
Supia,2005-08-01,2005,8,101.73125000000003,101.73125000000003,14
Pensilvania,2005-08-01,2005,8,91.60997493734335,91.60997493734335,40
Riosucio,2005-08-01,2005,8,91.54808861859252,91.54808861859252,30
Pácora,2005-08-01,2005,8,96.78254226267877,96.78254226267877,21
Victoria,2005-08-01,2005,8,117.56702064014355,117.56702064014355,39
Aguadas,2005-08-01,2005,8,97.310649122807,97.310649122807,38
Samaná,2005-08-01,2005,8,106.45231598635714,106.45231598635714,56
Viterbo,2005-08-01,2005,8,99.93534675615211,99.93534675615211,11
La Merced,2005-08-01,2005,8,102.2422641509434,102.2422641509434,9
Palestina,2005-08-01,2005,8,103.3317673378076,103.3317673378076,12
Chinchiná,2005-08-01,2005,8,101.63598166539343,101.63598166539343,14
La Dorada,2005-08-01,2005,8,120.93151247717597,120.93151247717597,48
Belalcázar,2005-08-01,2005,8,101.45464601769912,101.45464601769912,14
San José,2005-08-01,2005,8,101.88091286307055,101.88091286307055,7
Marquetalia,2005-08-01,2005,8,101.78884758364313,101.78884758364313,11
Norcasia,2005-08-01,2005,8,114.78746323529413,114.78746323529413,24
Manizales,2005-08-01,2005,8,91.96529489853972,91.96529489853972,35
Villamaria,2005-09-01,2005,9,78.38441343859004,79.32632641821186,33
Risaralda,2005-09-01,2005,9,99.42181146025878,99.42181146025878,15
Neira,2005-09-01,2005,9,93.1230525362319,93.1230525362319,33
Anserma,2005-09-01,2005,9,99.2105642256903,99.2105642256903,21
Manzanares,2005-09-01,2005,9,95.11026615969585,95.11026615969585,18
Aranzazu,2005-09-01,2005,9,89.93195530726258,89.93195530726258,14
Marulanda,2005-09-01,2005,9,83.64350244770809,83.64350244770809,34
Filadelfia,2005-09-01,2005,9,101.52491319444444,101.52491319444444,15
Salamina,2005-09-01,2005,9,88.52498921949112,88.52498921949112,34
Marmato,2005-09-01,2005,9,101.35506912442396,101.35506912442396,7
Supia,2005-09-01,2005,9,100.19951923076924,100.19951923076924,14
Pensilvania,2005-09-01,2005,9,93.40766917293233,93.40766917293233,40
Riosucio,2005-09-01,2005,9,90.23553431798439,90.23553431798439,30
Pácora,2005-09-01,2005,9,96.52568270481144,96.52568270481144,21
Victoria,2005-09-01,2005,9,118.82161232425962,118.82161232425962,39
Aguadas,2005-09-01,2005,9,96.87022807017541,96.87022807017541,38
Samaná,2005-09-01,2005,9,108.45808119705136,108.45808119705136,56
Viterbo,2005-09-01,2005,9,98.75018642803877,98.75018642803877,11
La Merced,2005-09-01,2005,9,100.38216981132074,100.38216981132074,9
Palestina,2005-09-01,2005,9,100.6812826249068,100.6812826249068,12
Chinchiná,2005-09-01,2005,9,99.57379679144385,99.57379679144385,14
La Dorada,2005-09-01,2005,9,123.07466524650036,123.07466524650036,48
Belalcázar,2005-09-01,2005,9,98.90162241887907,98.90162241887907,14
San José,2005-09-01,2005,9,99.03333333333335,99.03333333333335,7
Marquetalia,2005-09-01,2005,9,101.99210037174723,101.99210037174723,11
Norcasia,2005-09-01,2005,9,117.82691176470593,117.82691176470593,24
Manizales,2005-09-01,2005,9,92.01553195524367,92.01553195524367,35
Villamaria,2005-10-01,2005,10,65.16890031209843,66.66789058197173,33
Risaralda,2005-10-01,2005,10,89.80637707948246,89.80637707948246,15
Neira,2005-10-01,2005,10,80.73075181159422,80.73075181159422,33
Anserma,2005-10-01,2005,10,89.38019207683078,89.38019207683078,21
Manzanares,2005-10-01,2005,10,80.97908745247153,80.97908745247153,18
Aranzazu,2005-10-01,2005,10,76.77877094972068,76.77877094972068,14
Marulanda,2005-10-01,2005,10,71.16068090787721,71.16068090787721,34
Filadelfia,2005-10-01,2005,10,89.72026909722223,89.72026909722223,15
Salamina,2005-10-01,2005,10,76.12565761103923,76.12565761103923,34
Marmato,2005-10-01,2005,10,89.8373271889401,89.8373271889401,7
Supia,2005-10-01,2005,10,89.08901098901102,89.08901098901102,14
Pensilvania,2005-10-01,2005,10,78.42471177944861,78.42471177944861,40
Riosucio,2005-10-01,2005,10,80.30188966116421,80.30188966116421,30
Pácora,2005-10-01,2005,10,83.86687256176853,83.86687256176853,21
Victoria,2005-10-01,2005,10,98.49793598564166,98.49793598564166,39
Aguadas,2005-10-01,2005,10,85.03589473684208,85.03589473684208,38
Samaná,2005-10-01,2005,10,91.17776433050942,91.17776433050942,56
Viterbo,2005-10-01,2005,10,90.49030574198359,90.49030574198359,11
La Merced,2005-10-01,2005,10,88.47547169811322,88.47547169811322,9
Palestina,2005-10-01,2005,10,90.10484712900822,90.10484712900822,12
Chinchiná,2005-10-01,2005,10,88.11504965622613,88.11504965622613,14
La Dorada,2005-10-01,2005,10,101.22684114424835,101.22684114424835,48
Belalcázar,2005-10-01,2005,10,89.03178466076696,89.03178466076696,14
San José,2005-10-01,2005,10,89.2502074688797,89.2502074688797,7
Marquetalia,2005-10-01,2005,10,86.75520446096658,86.75520446096658,11
Norcasia,2005-10-01,2005,10,98.24915441176474,98.24915441176474,24
Manizales,2005-10-01,2005,10,79.63584297363928,79.63584297363928,35
Villamaria,2005-11-01,2005,11,63.224655773820466,64.38762621626586,33
Risaralda,2005-11-01,2005,11,87.07329020332718,87.07329020332718,15
Neira,2005-11-01,2005,11,77.1457427536232,77.1457427536232,33
Anserma,2005-11-01,2005,11,86.49363745498204,86.49363745498204,21
Manzanares,2005-11-01,2005,11,77.7698774820448,77.7698774820448,18
Aranzazu,2005-11-01,2005,11,73.17011173184359,73.17011173184359,14
Marulanda,2005-11-01,2005,11,67.34517133956388,67.34517133956388,34
Filadelfia,2005-11-01,2005,11,86.73806423611111,86.73806423611111,15
Salamina,2005-11-01,2005,11,72.01931867184129,72.01931867184129,34
Marmato,2005-11-01,2005,11,85.57327188940093,85.57327188940093,7
Supia,2005-11-01,2005,11,85.30837912087914,85.30837912087914,14
Pensilvania,2005-11-01,2005,11,74.27502088554722,74.27502088554722,40
Riosucio,2005-11-01,2005,11,76.0522371850565,76.0522371850565,30
Pácora,2005-11-01,2005,11,79.37578023407022,79.37578023407022,21
Victoria,2005-11-01,2005,11,95.84512413999404,95.84512413999404,39
Aguadas,2005-11-01,2005,11,80.86828070175443,80.86828070175443,38
Samaná,2005-11-01,2005,11,87.70495103971834,87.70495103971834,56
Viterbo,2005-11-01,2005,11,87.92923191648026,87.92923191648026,11
La Merced,2005-11-01,2005,11,84.96716981132074,84.96716981132074,9
Palestina,2005-11-01,2005,11,87.36524981357198,87.36524981357198,12
Chinchiná,2005-11-01,2005,11,85.88334606569899,85.88334606569899,14
La Dorada,2005-11-01,2005,11,97.61591600730375,97.61591600730375,48
Belalcázar,2005-11-01,2005,11,86.8533923303835,86.8533923303835,14
San José,2005-11-01,2005,11,87.02614107883818,87.02614107883818,7
Marquetalia,2005-11-01,2005,11,84.04516728624536,84.04516728624536,11
Norcasia,2005-11-01,2005,11,95.35966911764709,95.35966911764709,24
Manizales,2005-11-01,2005,11,76.52732789683292,76.52732789683292,35
Villamaria,2005-12-01,2005,12,69.11846888195336,70.67661097852029,33
Risaralda,2005-12-01,2005,12,91.85924214417746,91.85924214417746,15
Neira,2005-12-01,2005,12,83.65439311594204,83.65439311594204,33
Anserma,2005-12-01,2005,12,91.62629051620651,91.62629051620651,21
Manzanares,2005-12-01,2005,12,88.16506125897763,88.16506125897763,18
Aranzazu,2005-12-01,2005,12,80.05564245810058,80.05564245810058,14
Marulanda,2005-12-01,2005,12,75.48489096573213,75.48489096573213,34
Filadelfia,2005-12-01,2005,12,92.0111545138889,92.0111545138889,15
Salamina,2005-12-01,2005,12,79.60670547649848,79.60670547649848,34
Marmato,2005-12-01,2005,12,91.65437788018434,91.65437788018434,7
Supia,2005-12-01,2005,12,90.33701923076923,90.33701923076923,14
Pensilvania,2005-12-01,2005,12,83.36807017543859,83.36807017543859,40
Riosucio,2005-12-01,2005,12,80.78785838401393,80.78785838401393,30
Pácora,2005-12-01,2005,12,86.31046814044213,86.31046814044213,21
Victoria,2005-12-01,2005,12,108.25997606939872,108.25997606939872,39
Aguadas,2005-12-01,2005,12,87.14945614035086,87.14945614035086,38
Samaná,2005-12-01,2005,12,100.21274067554187,100.21274067554187,56
Viterbo,2005-12-01,2005,12,90.79992542878449,90.79992542878449,11
La Merced,2005-12-01,2005,12,89.97198113207547,89.97198113207547,9
Palestina,2005-12-01,2005,12,91.66778523489934,91.66778523489934,12
Chinchiná,2005-12-01,2005,12,91.36990068754776,91.36990068754776,14
La Dorada,2005-12-01,2005,12,109.62029823493612,109.62029823493612,48
Belalcázar,2005-12-01,2005,12,92.14852507374633,92.14852507374633,14
San José,2005-12-01,2005,12,92.71134163208853,92.71134163208853,7
Marquetalia,2005-12-01,2005,12,95.77946096654277,95.77946096654277,11
Norcasia,2005-12-01,2005,12,109.84669117647064,109.84669117647064,24
Manizales,2005-12-01,2005,12,82.85372653138631,82.85372653138631,35
Villamaria,2006-01-01,2006,1,74.31529282173675,75.93959977969527,33
Risaralda,2006-01-01,2006,1,101.11820702402957,101.11820702402957,15
Neira,2006-01-01,2006,1,91.40803894927538,91.40803894927538,33
Anserma,2006-01-01,2006,1,100.07523009203685,100.07523009203685,21
Manzanares,2006-01-01,2006,1,91.92365863962826,91.92365863962826,18
Aranzazu,2006-01-01,2006,1,87.63027932960895,87.63027932960895,14
Marulanda,2006-01-01,2006,1,79.71633288829554,79.71633288829554,34
Filadelfia,2006-01-01,2006,1,100.73394097222223,100.73394097222223,15
Salamina,2006-01-01,2006,1,85.18191030616646,85.18191030616646,34
Marmato,2006-01-01,2006,1,99.77534562211983,99.77534562211983,7
Supia,2006-01-01,2006,1,99.21778846153848,99.21778846153848,14
Pensilvania,2006-01-01,2006,1,87.02604845446952,87.02604845446952,40
Riosucio,2006-01-01,2006,1,88.97339270199826,88.97339270199826,30
Pácora,2006-01-01,2006,1,93.961833550065,93.961833550065,21
Victoria,2006-01-01,2006,1,115.13260544421178,115.13260544421178,39
Aguadas,2006-01-01,2006,1,93.9364561403509,93.9364561403509,38
Samaná,2006-01-01,2006,1,103.7095830124326,103.7095830124326,56
Viterbo,2006-01-01,2006,1,102.00335570469798,102.00335570469798,11
La Merced,2006-01-01,2006,1,98.6967924528302,98.6967924528302,9
Palestina,2006-01-01,2006,1,101.93079791200596,101.93079791200596,12
Chinchiná,2006-01-01,2006,1,100.33376623376624,100.33376623376624,14
La Dorada,2006-01-01,2006,1,117.5061016433354,117.55654290931226,48
Belalcázar,2006-01-01,2006,1,101.34284660766961,101.34284660766961,14
San José,2006-01-01,2006,1,101.05062240663901,101.05062240663901,7
Marquetalia,2006-01-01,2006,1,100.08336431226768,100.08336431226768,11
Norcasia,2006-01-01,2006,1,113.61742647058828,113.61742647058828,24
Manizales,2006-01-01,2006,1,90.56362601934383,90.56362601934383,35
Villamaria,2006-02-01,2006,2,75.63930604002206,77.22252616118966,33
Risaralda,2006-02-01,2006,2,105.40887245841034,105.40887245841034,15
Neira,2006-02-01,2006,2,94.17939311594205,94.17939311594205,33
Anserma,2006-02-01,2006,2,104.75090036014409,104.75090036014409,21
Manzanares,2006-02-01,2006,2,94.92137727080694,94.92137727080694,18
Aranzazu,2006-02-01,2006,2,90.05860335195531,90.05860335195531,14
Marulanda,2006-02-01,2006,2,80.33124165554075,80.33124165554075,34
Filadelfia,2006-02-01,2006,2,106.20898437500001,106.21497395833335,15
Salamina,2006-02-01,2006,2,87.89868477792152,87.97785683484261,34
Marmato,2006-02-01,2006,2,104.13387096774194,104.84262672811062,7
Supia,2006-02-01,2006,2,103.88798076923078,103.88798076923078,14
Pensilvania,2006-02-01,2006,2,89.46621553884711,89.48155388471177,40
Riosucio,2006-02-01,2006,2,92.5012814943528,92.50838401390101,30
Pácora,2006-02-01,2006,2,97.11141092327698,97.65523407022106,21
Victoria,2006-02-01,2006,2,117.50083757104395,123.94054741250373,39
Aguadas,2006-02-01,2006,2,97.26828070175439,99.03561403508775,38
Samaná,2006-02-01,2006,2,110.0987457366047,110.41518318846958,56
Viterbo,2006-02-01,2006,2,105.24049217002238,105.24049217002238,11
La Merced,2006-02-01,2006,2,103.75622641509433,103.75622641509433,9
Palestina,2006-02-01,2006,2,106.10052199850858,106.10052199850858,12
Chinchiná,2006-02-01,2006,2,104.55569136745606,104.55569136745606,14
La Dorada,2006-02-01,2006,2,116.22623250152165,128.22713024954356,48
Belalcázar,2006-02-01,2006,2,105.75412979351036,105.75412979351036,14
San José,2006-02-01,2006,2,105.82378976486862,105.82378976486862,7
Marquetalia,2006-02-01,2006,2,106.12035315985132,106.12035315985132,11
Norcasia,2006-02-01,2006,2,117.81113970588241,122.78323529411767,24
Manizales,2006-02-01,2006,2,93.1143182249194,93.1143182249194,35
Villamaria,2006-03-01,2006,3,73.6825592069029,75.23937947494034,33
Risaralda,2006-03-01,2006,3,101.60083179297597,101.60083179297597,15
Neira,2006-03-01,2006,3,91.98940217391305,91.98940217391305,33
Anserma,2006-03-01,2006,3,100.86482593037219,100.86482593037219,21
Manzanares,2006-03-01,2006,3,92.1557667934094,92.1557667934094,18
Aranzazu,2006-03-01,2006,3,87.19055865921788,87.19055865921788,14
Marulanda,2006-03-01,2006,3,79.24821984868714,79.24821984868714,34
Filadelfia,2006-03-01,2006,3,102.68467881944444,102.68467881944444,15
Salamina,2006-03-01,2006,3,85.93617938766711,85.93617938766711,34
Marmato,2006-03-01,2006,3,102.01935483870969,102.01935483870969,7
Supia,2006-03-01,2006,3,101.95109890109892,101.95109890109892,14
Pensilvania,2006-03-01,2006,3,87.18564745196325,87.18564745196325,40
Riosucio,2006-03-01,2006,3,90.35028236316249,90.35028236316249,30
Pácora,2006-03-01,2006,3,96.02181404421324,96.02181404421324,21
Victoria,2006-03-01,2006,3,111.15180975172001,111.15180975172001,39
Aguadas,2006-03-01,2006,3,96.3881578947368,96.3881578947368,38
Samaná,2006-03-01,2006,3,103.59466387941468,103.59466387941468,56
Viterbo,2006-03-01,2006,3,102.24533929903059,102.24533929903059,11
La Merced,2006-03-01,2006,3,101.86349056603773,101.86349056603773,9
Palestina,2006-03-01,2006,3,103.35786726323639,103.35786726323639,12
Chinchiná,2006-03-01,2006,3,99.84476699770818,99.84476699770818,14
La Dorada,2006-03-01,2006,3,113.67685636031652,113.67685636031652,48
Belalcázar,2006-03-01,2006,3,100.66600294985253,100.66600294985253,14
San José,2006-03-01,2006,3,99.96251728907332,99.96251728907332,7
Marquetalia,2006-03-01,2006,3,99.60892193308554,99.60892193308554,11
Norcasia,2006-03-01,2006,3,110.21613970588238,110.21613970588238,24
Manizales,2006-03-01,2006,3,90.51391996965674,90.51391996965674,35
Villamaria,2006-04-01,2006,4,66.72757481182305,68.13188911327337,33
Risaralda,2006-04-01,2006,4,93.41940850277267,93.41940850277267,15
Neira,2006-04-01,2006,4,83.99572010869566,83.99572010869566,33
Anserma,2006-04-01,2006,4,93.23813525410166,93.23813525410166,21
Manzanares,2006-04-01,2006,4,84.09079002957333,84.09079002957333,18
Aranzazu,2006-04-01,2006,4,79.17329608938547,79.17329608938547,14
Marulanda,2006-04-01,2006,4,73.22102803738322,73.22102803738322,34
Filadelfia,2006-04-01,2006,4,94.68480902777777,94.68480902777777,15
Salamina,2006-04-01,2006,4,79.20793445450626,79.20793445450626,34
Marmato,2006-04-01,2006,4,95.64539170506914,95.64539170506914,7
Supia,2006-04-01,2006,4,95.45947802197804,95.45947802197804,14
Pensilvania,2006-04-01,2006,4,81.1513784461153,81.1513784461153,40
Riosucio,2006-04-01,2006,4,84.34424413553432,84.34424413553432,30
Pácora,2006-04-01,2006,4,89.10985045513652,89.10985045513652,21
Victoria,2006-04-01,2006,4,106.51794795094224,106.51794795094224,39
Aguadas,2006-04-01,2006,4,91.05333333333336,91.05333333333336,38
Samaná,2006-04-01,2006,4,97.31529321157443,97.31529321157443,56
Viterbo,2006-04-01,2006,4,95.2282624906786,95.2282624906786,11
La Merced,2006-04-01,2006,4,94.35311320754715,94.35311320754715,9
Palestina,2006-04-01,2006,4,94.43340790454886,94.43340790454886,12
Chinchiná,2006-04-01,2006,4,91.11665393430098,91.11665393430098,14
La Dorada,2006-04-01,2006,4,107.7888922702374,107.7888922702374,48
Belalcázar,2006-04-01,2006,4,93.52101769911506,93.52101769911506,14
San José,2006-04-01,2006,4,92.78450899031814,92.78450899031814,7
Marquetalia,2006-04-01,2006,4,90.97314126394055,90.97314126394055,11
Norcasia,2006-04-01,2006,4,106.79352941176474,106.79352941176474,24
Manizales,2006-04-01,2006,4,82.37075668499905,82.37075668499905,35
Villamaria,2006-05-01,2006,5,66.26032678538644,67.23961813842482,33
Risaralda,2006-05-01,2006,5,86.96182994454715,86.96182994454715,15
Neira,2006-05-01,2006,5,79.73802083333335,79.73802083333335,33
Anserma,2006-05-01,2006,5,86.87811124449783,86.87811124449783,21
Manzanares,2006-05-01,2006,5,81.6730038022814,81.6730038022814,18
Aranzazu,2006-05-01,2006,5,76.77782122905028,76.77782122905028,14
Marulanda,2006-05-01,2006,5,71.14401424121054,71.14401424121054,34
Filadelfia,2006-05-01,2006,5,88.44986979166667,88.44986979166667,15
Salamina,2006-05-01,2006,5,75.78152220784821,75.78152220784821,34
Marmato,2006-05-01,2006,5,88.87557603686638,88.87557603686638,7
Supia,2006-05-01,2006,5,88.21195054945055,88.21195054945055,14
Pensilvania,2006-05-01,2006,5,78.89299916457814,78.89299916457814,40
Riosucio,2006-05-01,2006,5,78.70349695916595,78.70349695916595,30
Pácora,2006-05-01,2006,5,83.35243823146942,83.35243823146942,21
Victoria,2006-05-01,2006,5,99.21138199222253,99.21138199222253,39
Aguadas,2006-05-01,2006,5,84.31314035087719,84.31314035087719,38
Samaná,2006-05-01,2006,5,91.75353724282101,91.75353724282101,56
Viterbo,2006-05-01,2006,5,86.94429530201343,86.94429530201343,11
La Merced,2006-05-01,2006,5,87.82754716981131,87.82754716981131,9
Palestina,2006-05-01,2006,5,87.58076062639822,87.58076062639822,12
Chinchiná,2006-05-01,2006,5,85.69839572192512,85.69839572192512,14
La Dorada,2006-05-01,2006,5,101.26711807668902,101.26711807668902,48
Belalcázar,2006-05-01,2006,5,86.35014749262538,86.35014749262538,14
San José,2006-05-01,2006,5,86.53914246196406,86.53914246196406,7
Marquetalia,2006-05-01,2006,5,87.47815985130113,87.47815985130113,11
Norcasia,2006-05-01,2006,5,99.11886029411767,99.11886029411767,24
Manizales,2006-05-01,2006,5,78.8639294519249,78.8639294519249,35
Villamaria,2006-06-01,2006,6,66.6383146686249,68.09249127960346,33
Risaralda,2006-06-01,2006,6,91.28022181146027,91.28022181146027,15
Neira,2006-06-01,2006,6,82.78716032608696,82.78716032608696,33
Anserma,2006-06-01,2006,6,91.12096838735496,91.12096838735496,21
Manzanares,2006-06-01,2006,6,86.28255175327422,86.28255175327422,18
Aranzazu,2006-06-01,2006,6,79.59564245810058,79.59564245810058,14
Marulanda,2006-06-01,2006,6,74.68304405874503,74.68304405874503,34
Filadelfia,2006-06-01,2006,6,92.30308159722223,92.30308159722223,15
Salamina,2006-06-01,2006,6,79.94174213022855,79.94174213022855,34
Marmato,2006-06-01,2006,6,92.3988479262673,92.3988479262673,7
