sim,prima_total,indemnizacion_total,resultado_total,loss_ratio
399,405394764.9690975,336163269.6046048,69231495.36449271,0.8292244958570935
400,409647126.9185791,300963492.2779594,108683634.6406197,0.7346896206543602
401,353349202.18190753,240876971.68710133,112472230.4948062,0.6816966621113115
402,464567321.1825457,273446325.1908262,191120995.99171954,0.5886043049579438
403,351121523.7743709,243882764.30333602,107238759.47103488,0.6945822109727855
404,361394435.49015534,299239019.92857116,62155415.561584175,0.8280122507218921
405,374680600.78562415,222946296.7075902,151734304.07803395,0.5950302637502984
406,387338294.34519464,248176649.61543804,139161644.7297566,0.6407232469358266
407,373081368.3669886,268140164.31699467,104941204.04999393,0.7187176499611031
408,401543508.3583259,219172712.44810757,182370795.91021833,0.5458255653146411
409,372181734.9463382,343299611.56417894,28882123.382159233,0.9223977947592632
410,358374198.00472033,250611890.71730468,107762307.28741565,0.6993022715156624
411,396971145.5245183,356016602.17801124,40954543.34650707,0.8968324428406659
412,401779671.5782425,304249485.3366874,97530186.2415551,0.7572545523310228
413,401211466.9368931,247262336.46679917,153949130.47009394,0.6162893058729333
414,442285985.60574913,305857248.8689311,136428736.73681802,0.6915372831676613
415,398937723.6534953,223385715.46630624,175552008.18718907,0.5599513463417964
416,372659363.1489,290407622.71641684,82251740.43248314,0.7792843852426737
417,389950479.751759,332636037.127695,57314442.62406397,0.8530212280786265
418,413258553.77681077,311779561.41461873,101478992.36219203,0.7544418828484843
419,367722343.537583,285156881.787394,82565461.750189,0.7754679224659341
420,427277373.8580748,284936182.70833546,142341191.14973933,0.6668646648324055
421,461268370.0573487,354050509.3595094,107217860.69783932,0.7675586108700471
422,390669150.1459736,340233272.6240217,50435877.521951914,0.8708987451322774
423,376520400.2161621,240814106.22609437,135706293.99006772,0.6395778451521933
424,421551425.9981278,350933276.26031494,70618149.73781288,0.8324803443124243
425,412438921.9060901,267014050.81272298,145424871.0933671,0.6474026495334514
426,392958234.07092303,229999101.75998324,162959132.3109398,0.5853016473971426
427,390260560.700302,264231020.8875579,126029539.81274411,0.6770630893713914
428,412641571.7561381,308501920.973219,104139650.78291911,0.747626856063685
429,373862692.1848771,220789752.47295797,153072939.71191913,0.5905637473015796
430,351700318.121952,290387998.7726655,61312319.3492865,0.8256688544477618
431,385780659.16431123,305239881.01797247,80540778.14633876,0.7912265007768704
432,359393627.0727047,248525936.2284021,110867690.84430256,0.6915145887607121
433,395931889.1678937,318682950.0596169,77248939.10827678,0.8048933636777117
434,386162777.03743833,290372247.9134567,95790529.12398165,0.7519426137887578
435,426591220.4548244,267723307.25998527,158867913.19483912,0.6275874758382115
436,420989364.866444,322089339.7562281,98900025.1102159,0.7650771412204409
437,451710921.5537275,285886199.80140173,165824721.75232577,0.6328963639357075
438,394745499.7917079,230539630.01035288,164205869.781355,0.5840209201422178
439,389913842.33300567,243973568.8701191,145940273.46288657,0.6257114838763627
440,387510009.1341841,248516215.74296004,138993793.3912241,0.6413156044619887
441,396007695.6592214,342105939.8048846,53901755.8543368,0.863887100061002
442,445490431.77337134,327718105.1793477,117772326.59402364,0.7356344419672375
443,429925627.3890289,349248195.1338835,80677432.25514543,0.8123456079017536
444,422849181.96004814,239838280.4196064,183010901.54044175,0.5671958008949558
445,434870635.3263537,337343247.2930455,97527388.03330821,0.7757324130195232
446,372638847.4448669,262915215.5449114,109723631.89995548,0.7055496691976285
447,386582423.5260439,248453934.77072734,138128488.75531656,0.6426933032923808
448,382364611.58571017,218389249.24388742,163975362.34182274,0.5711544495140437
449,423408793.63087773,336684809.9528844,86723983.67799336,0.7951767063354895
450,454452371.7749587,293348976.2508819,161103395.52407682,0.6454999345809247
451,385109406.91777307,281922583.6758132,103186823.24195987,0.7320584192741054
452,448190708.68452275,260729748.20825434,187460960.4762684,0.5817384054513713
453,415850433.86085564,155485204.5821521,260365229.27870354,0.3738969396727328
454,397768165.7475657,307696646.10408264,90071519.64348304,0.7735577469499034
455,366410564.6372248,223011506.32334328,143399058.31388152,0.6086383086255773
456,364762354.049541,222716234.99648508,142046119.0530559,0.6105790044502136
457,377754060.21447843,342594042.56734395,35160017.64713448,0.9069235215442248
458,435072939.4364593,313464722.5096149,121608216.92684442,0.7204877483661454
459,432864603.5117278,312851864.9538322,120012738.5578956,0.7227476268924261
460,375260031.69812894,296823485.0022605,78436546.69586843,0.7909808131153032
461,398812818.2379465,321122378.14209974,77690440.09584677,0.805195729567815
462,367291404.44002694,252481029.52859855,114810374.91142839,0.6874133902303854
463,405298171.125613,337643775.3180835,67654395.80752945,0.833075003473032
464,383898933.17001575,320337313.31173503,63561619.85828072,0.8344313714721071
465,386952456.915415,294823923.41166747,92128533.50374752,0.761912524762994
466,365690792.1134597,316584958.5024343,49105833.61102539,0.8657176098768444
467,364126174.97266763,301866600.7423195,62259574.23034811,0.8290164824458953
468,455691795.6178438,354402204.1217049,101289591.49613893,0.7777234690854885
469,384651375.0087496,243570502.89556152,141080872.1131881,0.6332240535732416
470,431146702.7914388,323536566.3188662,107610136.47257262,0.7504094643984149
471,366516255.9655732,231033559.78627598,135482696.1792972,0.6303501032379227
472,429973440.5456501,275081448.95834,154891991.58731014,0.639763815665574
473,367678318.22965574,296673392.91837406,71004925.31128168,0.8068830230371885
474,383093215.10831124,283788997.27017313,99304217.8381381,0.7407831464463238
475,385764597.95843804,355003032.56571734,30761565.3927207,0.9202581948796791
476,366096433.16119665,337863481.30583936,28232951.85535729,0.9228811064571996
477,408800284.6766546,317842279.02956903,90958005.64708555,0.7775001411287424
478,413452350.9512372,300015064.3928812,113437286.55835599,0.7256339544390815
479,408229091.5657371,383971541.76331294,24257549.802424192,0.9405785861331296
480,409016214.13134533,221747818.86447698,187268395.26686835,0.5421492136575011
481,348712682.7979718,232643388.5451887,116069294.25278309,0.6671492034029965
482,353571072.7266055,288828108.6675777,64742964.05902779,0.8168884022107501
483,379661714.48038334,335600783.98739874,44060930.49298459,0.8839468695091162
484,418098406.719623,360161519.59054095,57936887.12908208,0.8614276299600094
485,420185543.933996,318345719.41633976,101839824.51765627,0.7576312988681648
486,414084529.5965952,255297843.9290956,158786685.66749963,0.6165355759071922
487,391051748.0325358,335392242.97377014,55659505.05876565,0.8576671621114075
488,399876844.337809,231595271.56413108,168281572.77367795,0.579166497994276
489,452054334.63795614,287717514.0904663,164336820.54748982,0.6364666635060477
490,392716444.3996961,325598258.05853516,67118186.34116095,0.8290924984214567
491,427100306.7223175,309680127.061115,117420179.66120249,0.7250758713747679
492,397109037.23153013,333910862.9943452,63198174.23718494,0.8408543540641259
493,432002341.3162822,275032667.69040805,156969673.62587416,0.636646243287483
494,405928950.1448209,336153912.4176079,69775037.72721303,0.8281102205144033
495,381024023.79933673,213546059.7957906,167477964.00354612,0.5604530067853489
496,417976931.4967926,266156675.31101987,151820256.18577275,0.6367735998202146
497,403006247.66945136,210177371.98382917,192828875.6856222,0.5215238552733757
498,405044172.14720315,275788143.8795276,129256028.26767552,0.6808841179408436
499,399807098.4246502,251005851.62481007,148801246.79984012,0.6278173964740549
500,393923745.4197753,285330104.14325976,108593641.27651554,0.7243282677443185
501,379277484.4474244,333320214.14239687,45957270.305027544,0.8788294265029113
502,378204951.4983658,264930749.41255867,113274202.08580714,0.7004951901421719
503,352032202.2960367,282106595.8826482,69925606.41338849,0.8013658808560203
504,427447136.17150944,314455861.60275745,112991274.56875199,0.7356602372382833
505,374399707.2025996,303058937.0571065,71340770.14549309,0.8094529221763298
506,401019872.2940164,234280679.38612592,166739192.9078905,0.5842121440165388
507,404546686.0034622,303526288.32255393,101020397.68090826,0.7502874175564407
508,399125282.2754414,275115515.4506043,124009766.82483709,0.6892961374988609
509,401095177.3879788,250621795.47689357,150473381.91108522,0.6248437019587185
510,447756648.61707276,309765107.19039196,137991541.4266808,0.6918157623055354
511,422289965.0455316,350300682.8326302,71989282.21290135,0.8295264198259141
512,365196795.56515247,203968152.06191677,161228643.5032357,0.5585157223142394
513,466757677.3624997,322000853.48312676,144756823.87937295,0.689867288959556
514,413924621.81215537,318885792.7432382,95038829.06891716,0.7703958062392164
515,363294058.9038135,276453006.9505777,86841051.9532358,0.7609620916585701
516,375060118.8839854,358212231.5119077,16847887.372077703,0.9550795018617025
517,381649403.9618781,331837863.90633893,49811540.05553919,0.8694835114677273
518,396228391.6509937,339586813.88157856,56641577.76941514,0.8570481596904186
519,384844022.91447175,235647612.627813,149196410.28665873,0.6123197934665173
520,409029721.53495693,273764978.52948356,135264743.00547338,0.66930338827734
521,396632529.35233593,257864346.04353365,138768183.30880228,0.6501341341432639
522,407226525.6990018,243044545.64751893,164181980.05148286,0.5968288662688033
523,440263723.94421387,337091685.8441761,103172038.10003775,0.7656585530696353
524,370999432.9870379,240991931.6706752,130007501.31636271,0.6495749325824308
525,391818194.1121613,298597614.11554414,93220579.99661714,0.762082053877437
526,402967806.57101107,348455135.4319272,54512671.13908386,0.864722019351991
527,367600394.70181936,392941112.98092514,-25340718.279105783,1.0689355034552153
528,413121144.45029336,332152809.28494066,80968335.1653527,0.8040082521723969
529,417553139.5542571,394165495.2829409,23387644.27131617,0.943988819491855
530,401207045.256217,335223241.2158767,65983804.040340304,0.8355367762841701
531,461753538.7376305,428349924.91700774,33403613.820622742,0.92765921423809
532,350985634.2361941,313199448.755571,37786185.48062307,0.892342643701494
533,366654914.8051484,344524315.6792034,22130599.12594503,0.9396418860559774
534,379998881.8992003,255508986.1399185,124489895.75928181,0.6723940472216853
535,358515693.10774815,223742544.12659526,134773148.9811529,0.6240801962868381
536,404461666.98049384,358906917.89178944,45554749.08870441,0.8873694275435466
537,400864670.68699485,313473484.97187716,87391185.7151177,0.7819932957290843
538,450652042.8954365,334017060.43299603,116634982.46244049,0.7411861672410016
539,410982220.05110526,264645973.88840163,146336246.16270363,0.6439353358291099
540,396816268.1143968,356028014.0181717,40788254.09622508,0.8972112350886119
541,380105314.1277704,251610513.33396986,128494800.79380056,0.661949475532437
542,419105274.99074775,323803894.2705338,95301380.72021395,0.7726075370387122
543,360269139.2021623,325388530.57863003,34880608.623532295,0.9031818026357253
544,400158823.75149256,234890986.57506454,165267837.17642802,0.5869943948079401
545,390774246.86085415,348387405.3021074,42386841.558746755,0.8915311285243427
546,414710847.3053252,253000900.64634067,161709946.65898454,0.6100657899118617
547,441877779.6018421,449092592.46590847,-7214812.864066362,1.0163276208877652
548,440933458.31179494,232119438.39573455,208814019.9160604,0.5264273645380686
549,338488077.1610844,282179012.27039415,56309064.89069027,0.8336453521111967
550,427650238.5888943,400865808.01097554,26784430.577918768,0.9373683721858811
551,437821033.53379536,281363616.1383972,156457417.39539814,0.6426452696148934
552,400105571.51950693,278543422.0338684,121562149.48563856,0.6961748145021474
553,419086420.25987476,253983350.7398051,165103069.52006966,0.6060405168516567
554,390374943.01119787,349349070.8902198,41025872.12097806,0.8949064921930677
555,406824927.3883671,276715349.5391802,130109577.8491869,0.6801828769824115
556,383757300.70989597,323407710.53934544,60349590.170550525,0.8427402161238042
557,382044196.3626452,304699747.2875057,77344449.07513952,0.7975510430167028
558,442707332.0470524,335161946.9219062,107545385.12514621,0.7570734041655404
559,405444312.11787045,344212555.61453223,61231756.50333822,0.8489761610330916
560,391685749.3885322,265120829.39782467,126564919.99070755,0.6768712668554056
561,410319567.9246356,292122216.7236461,118197351.20098948,0.7119383026287962
562,361283170.17788404,297351012.79952586,63932157.378358185,0.8230414183232502
563,404595928.8389655,255227739.2400203,149368189.59894517,0.6308213233198506
564,444081327.6629791,305349177.8599188,138732149.80306035,0.6875974260544759
565,406219079.0221025,304265088.6156537,101953990.40644878,0.7490172282112297
566,345179743.61720526,224259050.75854874,120920692.85865653,0.6496877493693425
567,384289759.10649997,245339250.68484718,138950508.4216528,0.6384225571227237
568,345770252.6269962,301097738.63280416,44672513.994192064,0.8708028997440012
569,363630553.3728519,232778671.1025429,130851882.270309,0.6401515740176573
570,418611313.1537126,257896789.35454923,160714523.79916334,0.6160769698544923
571,383120298.9761631,263204611.92395705,119915687.05220604,0.6870025227776644
572,397885977.6033511,254674754.15329668,143211223.45005444,0.640069689530953
573,422657510.8012508,252364785.69883436,170292725.10241646,0.5970905029474458
574,403362444.23040235,359454555.7040012,43907888.52640116,0.8911453231344444
575,412229251.75760794,312513045.77206045,99716205.98554748,0.7581049729964798
576,402906955.00579643,328235767.6437661,74671187.36203033,0.8146689044845203
