municipio,date,anio,mes,temp_mean,temp_min,temp_max,n_pixeles
Pácora,2021-12-31,2021,12,16.887102711504337,9.36483680067886,26.50834285436054,8.0
Pácora,2022-12-31,2022,12,16.49113838130499,9.129065192861974,26.39190694973265,8.0
Pácora,2023-12-31,2023,12,17.308318938629892,9.88495451394987,27.27269937465256,8.0
Pácora,2024-12-31,2024,12,17.863938835188808,10.347372002190887,28.05606703168893,8.0
Pácora,2025-12-31,2025,12,16.897288418284273,9.719486376587392,25.85262808353269,8.0
Riosucio,2005-12-31,2005,12,15.709425408140348,9.226276877074138,23.849798935071583,10.0
Riosucio,2006-12-31,2006,12,15.523082490060874,9.244952400294352,23.15549762402717,10.0
Riosucio,2007-12-31,2007,12,15.413650818090579,9.084476101534127,23.561223076628696,10.0
Riosucio,2008-12-31,2008,12,15.073950457250996,9.09628086789371,22.09024313288907,10.0
Riosucio,2009-12-31,2009,12,15.60280145748237,9.76580912014931,23.892598102246485,10.0
Riosucio,2010-12-31,2010,12,15.87559971270052,9.725845715007974,24.469310593635207,10.0
Riosucio,2011-12-31,2011,12,15.267375892060713,8.502583916781095,22.944529124186424,10.0
Riosucio,2012-12-31,2012,12,15.421720244051118,8.914294634215022,23.11972621912905,10.0
Riosucio,2013-12-31,2013,12,15.652270710868661,9.718450430039384,23.95940491957252,10.0
Riosucio,2014-12-31,2014,12,15.739273851023372,8.97666839715355,23.826512884822435,10.0
Riosucio,2015-12-31,2015,12,16.09120783085666,9.521105656099405,24.221519144205345,10.0
Riosucio,2016-12-31,2016,12,16.265662894557778,8.441776928618365,25.002641286741493,10.0
Riosucio,2017-12-31,2017,12,15.834471248876598,8.952425344975975,23.40661411984684,10.0
Riosucio,2018-12-31,2018,12,15.772786895042962,8.644418045603393,23.73610133811288,10.0
Riosucio,2019-12-31,2019,12,16.15703316737851,8.941926410737766,24.63920816259953,10.0
Riosucio,2020-12-31,2020,12,16.05304164611884,9.6696155340723,25.18803171574997,10.0
Riosucio,2021-12-31,2021,12,15.598699416300915,9.428742759116254,23.42385954151566,10.0
Riosucio,2022-12-31,2022,12,15.38841059130526,8.292318960930116,23.285614874028404,10.0
Riosucio,2023-12-31,2023,12,16.192774275386963,9.839781530406796,24.97000125156795,10.0
Riosucio,2024-12-31,2024,12,16.645346414952908,10.378302931755467,24.729615812627188,10.0
Riosucio,2025-12-31,2025,12,15.943428210749223,10.099698335090592,23.42186953307105,10.0
Risaralda,2005-12-31,2005,12,18.218526257943445,12.190234035915823,29.202973937988304,4.0
Risaralda,2006-12-31,2006,12,18.067577889545138,12.045657348632838,31.05655771891279,4.0
Risaralda,2007-12-31,2007,12,17.978733431472644,11.160199652777802,27.1344059414334,4.0
Risaralda,2008-12-31,2008,12,17.695642016992508,11.51376817491322,27.89887008666994,4.0
Risaralda,2009-12-31,2009,12,18.137500646236585,12.225958591037347,30.36079449123808,4.0
Risaralda,2010-12-31,2010,12,18.34714973622491,12.46021592881947,32.52431471082902,4.0
Risaralda,2011-12-31,2011,12,17.869996848047,11.376472303602451,29.05939839680992,4.0
Risaralda,2012-12-31,2012,12,17.92932244450219,11.543916829427106,29.754950290256104,4.0
Risaralda,2013-12-31,2013,12,18.13477590961196,12.339000786675372,28.439347245958142,4.0
Risaralda,2014-12-31,2014,12,18.194070110217076,11.75457017686634,28.266709221733965,4.0
Risaralda,2015-12-31,2015,12,18.473718515421535,11.849686008029538,29.526158820258274,4.0
Risaralda,2016-12-31,2016,12,18.676848788001234,11.610702175564262,29.998945448133707,4.0
Risaralda,2017-12-31,2017,12,18.41329577474182,12.048546854654973,29.3474290635851,4.0
Risaralda,2018-12-31,2018,12,18.322816146262664,11.507325236002629,29.095336744520424,4.0
Risaralda,2019-12-31,2019,12,18.636302992127778,11.619254896375892,30.37806532118058,4.0
Risaralda,2020-12-31,2020,12,18.14599402484951,11.110398356119816,30.078634474012617,4.0
Risaralda,2021-12-31,2021,12,17.781818422618855,11.430129326714434,30.5696586608887,4.0
Risaralda,2022-12-31,2022,12,17.629168340670855,11.594129774305578,29.17696228027346,4.0
Risaralda,2023-12-31,2023,12,18.34925825794167,11.291602240668428,30.394764963785835,4.0
Risaralda,2024-12-31,2024,12,18.738685076782424,12.235645548502628,31.12729831271704,4.0
Risaralda,2025-12-31,2025,12,18.152047432979003,12.142569308810788,31.21462529500328,4.0
Salamina,2005-12-31,2005,12,13.937639283636868,7.700821207176847,22.29964324761624,9.0
Salamina,2006-12-31,2006,12,13.76430535449425,7.645705589152294,22.6550863514776,9.0
Salamina,2007-12-31,2007,12,13.59902254694826,6.82062990176754,22.791150850094645,9.0
Salamina,2008-12-31,2008,12,13.284257981809638,7.229871591129681,21.412168609429617,9.0
Salamina,2009-12-31,2009,12,13.772340311139532,7.376109550902585,23.007448980675004,9.0
Salamina,2010-12-31,2010,12,14.029449313470474,7.356557867393754,23.55828000655088,9.0
Salamina,2011-12-31,2011,12,13.430355253535412,7.044937152744103,22.207608525057044,9.0
Salamina,2012-12-31,2012,12,13.598029170098897,6.994316375921994,22.496359423524865,9.0
Salamina,2013-12-31,2013,12,13.82105957658608,6.955069860612405,22.84493569320776,9.0
Salamina,2014-12-31,2014,12,13.964044286566827,7.296678076323538,23.17976944254054,9.0
Salamina,2015-12-31,2015,12,14.32940172681868,7.529736517675197,24.03521775903172,9.0
Salamina,2016-12-31,2016,12,14.510741180973737,7.49797725322086,24.153982676630463,9.0
Salamina,2017-12-31,2017,12,14.034369524600343,6.916411614269968,22.736962663164817,9.0
Salamina,2018-12-31,2018,12,13.994806414258273,7.217081238172092,23.028035816642827,9.0
Salamina,2019-12-31,2019,12,14.41448442288175,7.147056058326886,23.964885754318736,9.0
Salamina,2020-12-31,2020,12,14.11870897132586,6.496176716111483,24.27702432004564,9.0
Salamina,2021-12-31,2021,12,13.626949897320257,7.244182477678595,22.83292298879685,9.0
Salamina,2022-12-31,2022,12,13.293564299409555,7.23288464279651,21.66907761852196,9.0
Salamina,2023-12-31,2023,12,13.935300794901378,6.6142843874345125,23.211404494765404,9.0
Salamina,2024-12-31,2024,12,14.521554240779535,7.205619707759145,24.4154265220121,9.0
Salamina,2025-12-31,2025,12,13.682250504662633,6.738509430500313,21.722843487662576,9.0
Samaná,2005-12-31,2005,12,21.309949689896694,14.543327150144798,30.80375564487894,13.0
