Municipio,Año,Mes,ALLSKY_SFC_LW_DWN,GWETROOT,PRECTOTCORR,PS,RH2M,T2M,WS2M,NDVI,NDVI_min,NDVI_max,NDVI_std,n_observaciones_16d
Pacora,2008,4,31.91,0.63,2.82,81.59,83.87,17.86,0.22,0.4944,0.2946,0.6942,0.2825598697621444,2
Pacora,2008,5,32.0,0.66,3.86,81.67,85.38,17.73,0.2,0.37515,0.1998,0.5505,0.2479823481621222,2
Pacora,2008,6,31.87,0.61,1.23,81.69,78.95,18.41,0.19,0.4147,0.2741,0.5553,0.1988384268696571,2
Pacora,2008,7,31.83,0.58,1.6,81.72,75.83,18.37,0.19,0.5945,0.5541,0.6349,0.057134227919873,2
Pacora,2008,8,31.9,0.57,2.25,81.67,77.56,18.33,0.19,0.7363500000000001,0.5419,0.9308,0.2749938272034483,2
Pacora,2008,9,31.76,0.57,1.44,81.68,74.87,18.79,0.22,0.41405,0.1912,0.6369,0.3151574923748442,2
Pacora,2008,10,31.9,0.65,5.41,81.69,84.77,17.71,0.23,0.677,0.5233,0.8307,0.2173646245367446,2
Pacora,2008,11,32.07,0.71,6.67,81.61,88.61,17.17,0.26,0.0406,0.0406,0.0406,,1
Pacora,2008,12,31.81,0.86,8.26,81.61,90.01,17.19,0.25,0.5904,0.4973,0.6835,0.1316632826569351,2
Pacora,2009,1,32.14,0.93,6.05,81.64,89.71,17.33,0.23,0.61955,0.5953,0.6438,0.0342946788875475,2
Pacora,2009,2,32.21,0.95,5.59,81.58,88.57,17.61,0.2,0.5315000000000001,0.2881,0.7749,0.3442195810816114,2
Pacora,2009,3,32.34,0.93,4.63,81.57,88.76,17.67,0.22,0.42695,0.1707,0.6832,0.3623922253581056,2
Pacora,2009,4,32.26,0.96,5.95,81.67,88.7,17.86,0.21,0.4705,0.4195,0.5215,0.0721248916810278,2
Pacora,2009,5,31.92,0.94,5.91,81.68,88.67,17.7,0.19,0.5341,0.5226,0.5456,0.0162634559672906,2
Pacora,2009,6,31.94,0.93,7.17,81.71,88.55,17.56,0.21,0.46645,0.3952,0.5377,0.1007627163190829,2
Pacora,2009,7,31.78,0.89,4.18,81.7,85.71,17.94,0.17,0.60165,0.4959,0.7074,0.1495530842209548,2
Pacora,2009,8,31.99,0.88,10.03,81.67,87.02,18.11,0.18,0.5203500000000001,0.5067,0.534,0.0193040151263927,2
Pacora,2009,9,31.69,0.9,5.59,81.68,84.15,18.42,0.2,0.5849,0.5795,0.5903,0.0076367532368147,2
Pacora,2009,10,31.92,0.84,6.34,81.59,88.75,17.61,0.24,0.5232,0.5232,0.5232,,1
Pacora,2009,11,32.03,0.93,6.26,81.54,90.7,17.45,0.25,0.56415,0.5078,0.6205,0.0796909342397239,2
Pacora,2009,12,31.64,0.9,3.05,81.6,88.15,17.7,0.27,0.60055,0.5653,0.6358,0.0498510280736516,2
Pacora,2010,1,31.53,0.78,1.51,81.57,82.04,18.25,0.27,0.544,0.5282,0.5598,0.0223445742854949,2
Pacora,2010,2,32.4,0.66,2.01,81.56,84.14,19.16,0.2,0.6010500000000001,0.5029,0.6992,0.1388050611469193,2
Pacora,2010,3,32.41,0.64,4.01,81.62,82.86,19.33,0.21,0.46765,0.305,0.6303,0.2300218359199838,2
Pacora,2010,4,32.5,0.79,11.09,81.66,89.1,18.52,0.21,0.5494,0.5377,0.5611,0.0165462986797652,2
Pacora,2010,5,32.34,0.93,7.06,81.7,90.39,18.29,0.2,0.5711999999999999,0.5417,0.6007,0.0417193000900063,2
Pacora,2010,6,32.11,0.98,9.48,81.78,90.01,17.79,0.19,0.30205,0.0992,0.5049,0.2868732211273823,2
Pacora,2010,7,32.01,0.99,10.45,81.75,91.06,17.34,0.2,0.2946499999999999,0.1148,0.4745,0.2543463091928011,2
Pacora,2010,8,32.06,0.97,7.73,81.74,88.84,17.53,0.19,0.3744499999999999,0.1114,0.6375,0.3720088775822426,2
Pacora,2010,9,31.89,0.98,10.7,81.7,89.78,17.09,0.21,0.3994,0.249,0.5498,0.2126977197809134,2
Pacora,2010,10,31.67,0.98,7.44,81.67,90.32,17.14,0.25,0.2696,0.2696,0.2696,,1
Pacora,2010,11,31.76,1.0,10.96,81.6,92.31,16.6,0.26,0.4259,0.2945,0.5573,0.1858276620958247,2
Pacora,2010,12,31.53,0.99,8.75,81.55,90.36,16.88,0.23,0.5026,0.4794,0.5258,0.0328097546470558,2
Pacora,2011,1,31.67,0.95,3.94,81.53,88.54,17.14,0.24,0.6992,0.6019,0.7965,0.1376029796189022,2
Pacora,2011,2,31.92,0.93,5.58,81.59,89.02,17.03,0.2,0.62215,0.5575,0.6868,0.0914289068074205,2
Pacora,2011,3,32.01,0.96,7.41,81.6,88.75,17.18,0.23,0.473,0.4658,0.4802,0.0101823376490862,2
Pacora,2011,4,32.15,1.0,14.21,81.65,91.26,17.14,0.23,0.59425,0.5521,0.6364,0.0596091016540259,2
Pacora,2011,5,32.17,0.98,6.69,81.63,89.63,17.89,0.2,0.47855,0.4004,0.5567,0.1105207898994573,2
Pacora,2011,6,31.76,0.96,7.16,81.7,88.99,17.74,0.19,0.4801,0.3739,0.5863,0.1501894803240227,2
Pacora,2011,7,31.61,0.94,8.51,81.68,87.79,17.31,0.21,0.55515,0.2986,0.8117,0.3628164894268175,2
Pacora,2011,8,31.66,0.94,5.55,81.71,87.24,17.58,0.21,0.74285,0.617,0.8687,0.177978776824654,2
Pacora,2011,9,31.65,0.9,5.74,81.74,87.0,17.5,0.21,0.5497000000000001,0.4788,0.6206,0.1002677415722524,2
Pacora,2011,10,31.58,0.96,9.9,81.65,90.98,16.46,0.25,0.4701,0.4701,0.4701,,1
Pacora,2011,11,31.78,1.0,9.85,81.6,92.35,16.69,0.25,0.53735,0.5308,0.5439,0.0092630988335438,2
Pacora,2011,12,32.01,1.0,11.43,81.58,90.86,17.05,0.27,0.4367499999999999,0.2312,0.6423,0.2906915977457897,2
Pacora,2012,1,32.08,0.99,10.31,81.6,90.57,17.23,0.23,0.57375,0.5293,0.6182,0.062861792847484,2
Pacora,2012,2,31.68,0.97,5.79,81.59,87.3,17.38,0.25,0.5418,0.5398,0.5438,0.0028284271247461,2
Pacora,2012,3,32.14,0.95,6.88,81.58,88.42,17.33,0.19,0.5553,0.5198,0.5908,0.0502045814642448,2
Pacora,2012,4,32.22,0.99,9.86,81.67,89.59,17.31,0.19,0.4672,0.4446,0.4898,0.0319612265096319,2
Pacora,2012,5,31.95,0.99,9.33,81.65,90.24,17.83,0.17,0.50275,0.3081,0.6974,0.275276669915923,2
Pacora,2012,6,31.69,0.93,6.83,81.72,87.12,17.71,0.2,0.5572,0.5402,0.5742,0.0240416305603426,2
Pacora,2012,7,31.58,0.9,5.46,81.68,86.65,17.68,0.15,0.4496,0.3469,0.5523,0.1452397328557168,2
Pacora,2012,8,31.88,0.9,8.02,81.73,87.66,17.37,0.2,0.47795,0.4522,0.5037,0.0364159992311072,2
Pacora,2012,9,31.51,0.88,6.93,81.74,85.83,17.43,0.22,0.4529499999999999,0.3913,0.5146,0.0871862661203012,2
Pacora,2012,10,31.7,0.93,7.62,81.63,89.63,17.2,0.25,0.56095,0.5519,0.57,0.0127986327394765,2
Pacora,2012,11,31.77,0.98,10.2,81.62,90.98,17.5,0.23,0.3092,0.3092,0.3092,,1
Pacora,2012,12,31.69,0.99,8.61,81.58,90.67,17.25,0.24,0.6713,0.6571,0.6855,0.0200818325856979,2
Pacora,2013,1,32.02,0.92,3.44,81.61,87.2,17.81,0.24,0.5124,0.4355,0.5893,0.108753022946491,2
Pacora,2013,2,32.31,0.95,9.5,81.58,90.07,17.67,0.21,0.3218,0.1324,0.5112,0.2678520487134642,2
Pacora,2013,3,32.31,0.97,8.4,81.63,88.97,18.26,0.2,0.3629,0.1068,0.619,0.3621800933237496,2
Pacora,2013,4,32.2,0.96,6.21,81.66,89.55,18.15,0.21,0.5420499999999999,0.5373,0.5468,0.0067175144212722,2
Pacora,2013,5,32.15,0.99,11.24,81.73,91.19,17.59,0.2,0.5567500000000001,0.5281,0.5854,0.0405172185619891,2
Pacora,2013,6,31.72,0.96,7.4,81.7,87.88,17.96,0.18,0.5164,0.4767,0.5561,0.0561442784262118,2
Pacora,2013,7,31.46,0.93,7.19,81.73,86.72,17.6,0.17,0.6033,0.5228,0.6838,0.1138441917710341,2
Pacora,2013,8,31.91,0.93,9.12,81.69,88.13,17.46,0.19,0.3806,0.2315,0.5297,0.2108592421498284,2
Pacora,2013,9,31.78,0.96,8.35,81.69,88.48,17.55,0.2,0.5246,0.5086,0.5406,0.0226274169979694,2
Pacora,2013,10,31.77,0.97,9.55,81.65,89.69,17.45,0.21,0.5458,0.5458,0.5458,,1
Pacora,2013,11,31.87,0.99,9.84,81.57,91.89,16.96,0.25,0.4538,0.4381,0.4695,0.0222031529292575,2
Pacora,2013,12,31.84,0.99,7.73,81.6,90.73,17.33,0.22,0.5809,0.5508,0.611,0.0425678282274301,2
Pacora,2014,1,32.31,0.94,3.79,81.58,89.14,17.68,0.23,0.5842499999999999,0.5063,0.6622,0.1102379471869828,2
Pacora,2014,2,32.33,0.92,7.28,81.56,90.28,17.62,0.22,0.187,0.1495,0.2245,0.053033008588991,2
Pacora,2014,3,32.1,0.98,6.52,81.65,88.73,17.77,0.24,0.5723499999999999,0.486,0.6587,0.1221173411109167,2
Pacora,2014,4,32.13,0.95,8.98,81.63,88.06,18.5,0.18,0.5176,0.4804,0.5548,0.0526087445202791,2
Pacora,2014,5,32.01,0.99,8.45,81.7,90.36,17.86,0.2,0.4907,0.468,0.5134,0.0321026478658691,2
Pacora,2014,6,31.9,0.95,6.51,81.7,87.59,18.05,0.17,0.57525,0.5499,0.6006,0.0358503138061579,2
Pacora,2014,7,31.56,0.88,5.1,81.75,84.61,17.96,0.17,0.5026,0.4843,0.5209,0.0258801081914276,2
Pacora,2014,8,31.6,0.77,4.93,81.74,84.82,17.63,0.2,0.4790999999999999,0.4643,0.4939,0.0209303607231217,2
Pacora,2014,9,31.71,0.83,8.93,81.69,87.48,17.79,0.22,0.35405,0.2238,0.4843,0.1842013164990956,2
Pacora,2014,10,32.12,0.94,9.29,81.66,90.27,17.34,0.21,0.6577,0.6577,0.6577,,1
Pacora,2014,11,31.85,0.99,9.94,81.63,91.81,17.17,0.24,0.5680000000000001,0.5023,0.6337,0.0929138310479124,2
Pacora,2014,12,31.51,0.99,8.46,81.62,90.22,17.41,0.23,0.53675,0.3878,0.6857,0.2106471101154725,2
Pacora,2015,1,31.35,0.88,2.66,81.64,86.16,17.18,0.26,0.4975,0.4762,0.5188,0.0301227488785469,2
Pacora,2015,2,32.18,0.88,4.99,81.64,88.25,17.94,0.22,0.5157,0.4819,0.5495,0.0478004184082105,2
Pacora,2015,3,32.34,0.86,5.32,81.65,88.67,17.92,0.21,0.3251,0.1625,0.4877,0.2299511252418652,2
Pacora,2015,4,32.22,0.92,5.0,81.63,88.97,18.1,0.2,0.57315,0.472,0.6743,0.1430477018340386,2
Pacora,2015,5,32.14,0.86,4.36,81.69,87.7,18.4,0.18,0.6681,0.626,0.7102,0.0595383909759073,2
Pacora,2015,6,31.75,0.79,1.96,81.71,83.89,18.1,0.19,0.5673,0.5399,0.5947,0.0387494516090227,2
Pacora,2015,7,31.88,0.67,3.84,81.72,82.53,18.2,0.2,0.60265,0.4919,0.7134,0.1566241520328203,2
Pacora,2015,8,31.98,0.64,3.98,81.67,79.61,18.8,0.18,0.6060000000000001,0.5179,0.6941,0.1245922148450696,2
Pacora,2015,9,31.61,0.64,3.24,81.66,78.54,18.97,0.2,0.54175,0.5031,0.5804,0.0546593541857201,2
Pacora,2015,10,32.21,0.68,6.22,81.69,86.57,18.1,0.21,0.4904,0.4904,0.4904,,1
Pacora,2015,11,32.13,0.81,5.67,81.58,90.59,17.57,0.22,0.4684,0.4001,0.5367,0.0965907863100823,2
Pacora,2015,12,31.45,0.75,1.03,81.6,84.0,18.31,0.24,0.5207999999999999,0.5166,0.525,0.005939696961967,2
Pacora,2016,1,32.06,0.63,1.57,81.69,80.92,19.13,0.24,0.5479,0.5186,0.5772,0.0414364573775317,2
Pacora,2016,2,32.57,0.58,2.15,81.58,78.15,20.21,0.18,0.4618,0.3308,0.5928,0.1852619766708754,2
Pacora,2016,3,32.5,0.6,3.2,81.73,81.69,19.85,0.2,0.5693999999999999,0.5104,0.6284,0.0834386001800125,2
Pacora,2016,4,32.45,0.69,6.95,81.68,87.38,18.89,0.21,0.5572,0.515,0.5994,0.0596798123321446,2
Pacora,2016,5,32.21,0.79,6.37,81.77,88.69,18.57,0.16,0.5287,0.5046,0.5528,0.0340825468531914,2
Pacora,2016,6,31.56,0.78,3.9,81.81,86.68,17.79,0.19,0.72345,0.5723,0.8746,0.2137583799526933,2
Pacora,2016,7,31.71,0.72,4.33,81.76,85.93,17.79,0.18,0.3657,0.0906,0.6408,0.3890501510088384,2
Pacora,2016,8,31.8,0.72,7.92,81.74,83.32,18.23,0.18,0.60085,0.589,0.6127,0.0167584307141212,2
Pacora,2016,9,31.79,0.79,6.38,81.76,86.82,17.85,0.21,0.40965,0.1793,0.64,0.3257640940926424,2
Pacora,2016,10,31.9,0.85,7.07,81.63,90.59,17.61,0.25,0.2188999999999999,0.2086,0.2292,0.0145663996924428,2
Pacora,2016,11,31.78,0.94,7.03,81.61,90.56,17.45,0.24,0.5571,0.5571,0.5571,,1
Pacora,2016,12,31.87,0.96,5.56,81.63,91.13,17.24,0.22,0.60195,0.5957,0.6082,0.0088388347648318,2
Pacora,2017,1,31.92,0.95,6.59,81.66,88.79,17.47,0.2,0.55205,0.539,0.5651,0.0184554869889689,2
Pacora,2017,2,31.55,0.87,2.78,81.69,85.07,17.72,0.27,0.6314,0.5983,0.6645,0.0468104689145493,2
Pacora,2017,3,32.41,0.92,9.7,81.69,89.53,17.44,0.22,0.38995,0.2647,0.5152,0.1771302486872301,2
Pacora,2017,4,32.04,0.96,4.75,81.66,88.16,18.31,0.22,0.5231,0.4991,0.5471,0.0339411254969543,2
Pacora,2017,5,32.01,0.98,10.52,81.75,89.56,18.07,0.2,0.65925,0.5842,0.7343,0.1061367278561007,2
Pacora,2017,6,31.9,0.95,6.44,81.74,89.58,17.84,0.2,0.4751499999999999,0.3434,0.6069,0.1863226368426552,2
Pacora,2017,7,31.67,0.88,3.75,81.78,86.32,17.88,0.16,0.5534,0.4781,0.6287,0.106490281246694,2
Pacora,2017,8,31.66,0.82,6.59,81.74,87.09,18.03,0.2,0.6729,0.617,0.7288,0.0790545381366559,2
Pacora,2017,9,31.82,0.84,5.79,81.72,88.39,18.0,0.21,0.33535,0.2505,0.4202,0.1199960207673571,2
Pacora,2017,10,31.86,0.88,6.7,81.65,89.05,17.75,0.21,0.451,0.451,0.451,,1
Pacora,2017,11,31.79,0.96,8.07,81.59,91.79,17.19,0.25,0.4518,0.3646,0.539,0.1233194226389339,2
Pacora,2017,12,31.59,0.96,5.44,81.63,89.31,17.44,0.22,0.66155,0.5808,0.7423,0.1141977451616274,2
Pacora,2018,1,31.68,0.94,4.74,81.6,88.75,17.13,0.22,0.53125,0.5028,0.5597,0.0402343758495145,2
Pacora,2018,2,32.08,0.89,5.46,81.61,87.94,17.7,0.19,0.53815,0.5187,0.5576,0.0275064537881566,2
Pacora,2018,3,32.12,0.87,3.59,81.59,87.32,18.19,0.2,0.4399,0.4314,0.4484,0.0120208152801713,2
Pacora,2018,4,32.04,0.94,7.05,81.71,89.83,17.45,0.19,0.40545,0.3117,0.4992,0.1325825214724776,2
Pacora,2018,5,32.04,0.98,9.32,81.72,91.17,17.76,0.17,0.5768,0.5747,0.5789,0.0029698484809834,2
Pacora,2018,6,31.62,0.95,6.18,81.76,88.06,17.89,0.13,0.3705,0.2181,0.5229,0.2155261469056597,2
Pacora,2018,7,31.64,0.86,3.69,81.73,86.94,17.84,0.16,0.5337000000000001,0.5094,0.558,0.0343653895656663,2
Pacora,2018,8,31.18,0.8,4.14,81.76,83.54,17.44,0.23,0.36915,0.3133,0.425,0.0789838274585373,2
Pacora,2018,9,31.84,0.75,6.62,81.64,86.3,17.72,0.23,0.5239499999999999,0.5215,0.5264,0.003464823227814,2
Pacora,2018,10,31.81,0.87,7.63,81.66,90.68,17.32,0.25,0.6109,0.6109,0.6109,,1
Pacora,2018,11,31.99,0.96,8.49,81.61,92.57,17.44,0.23,0.6695500000000001,0.6094,0.7297,0.0850649457767416,2
Pacora,2018,12,31.35,0.94,2.49,81.66,88.01,17.36,0.26,0.6433,0.6091,0.6775,0.0483661038331598,2
Pacora,2019,1,31.69,0.82,2.53,81.65,87.26,17.8,0.21,0.6031,0.5971,0.6091,0.0084852813742385,2
Pacora,2019,2,32.33,0.76,4.63,81.64,88.02,18.33,0.19,0.48575,0.4595,0.512,0.0371231060122937,2
Pacora,2019,3,32.52,0.79,4.75,81.66,88.9,18.36,0.21,0.3753,0.1896,0.561,0.2626194585326838,2
Pacora,2019,4,32.33,0.93,8.06,81.7,89.73,18.36,0.21,0.44365,0.4381,0.4492,0.0078488852711706,2
Pacora,2019,5,31.94,0.97,11.46,81.7,90.0,18.47,0.18,0.3344999999999999,0.1565,0.5125,0.2517300141024108,2
Pacora,2019,6,31.73,0.97,5.5,81.75,88.11,18.21,0.15,0.5876,0.4787,0.6965,0.15400785694243,2
Pacora,2019,7,31.42,0.88,4.3,81.75,86.21,17.93,0.19,0.49645,0.4963,0.4966,0.0002121320343559,2
Pacora,2019,8,31.29,0.73,2.31,81.77,81.55,18.27,0.22,0.60805,0.5868,0.6293,0.0300520382004282,2
Pacora,2019,9,31.56,0.65,5.13,81.73,81.26,18.61,0.23,0.24,0.1814,0.2986,0.0828729147550633,2
Pacora,2019,10,31.6,0.78,8.87,81.65,89.09,17.56,0.21,0.1742,0.1742,0.1742,,1
Pacora,2019,11,31.6,0.93,7.65,81.59,91.12,17.64,0.23,0.5800000000000001,0.5785,0.5815,0.0021213203435596,2
Pacora,2019,12,31.56,0.92,4.64,81.61,89.51,18.1,0.24,0.5232,0.4935,0.5529,0.0420021428024809,2
Pacora,2020,1,31.33,0.84,1.98,81.69,86.21,17.87,0.25,0.5279,0.5033,0.5525,0.0347896536343781,2
Pacora,2020,2,31.65,0.76,5.66,81.69,83.83,18.44,0.26,0.4599999999999999,0.4527,0.4673,0.0103237590053235,2
Pacora,2020,3,32.34,0.78,3.78,81.7,86.07,18.64,0.2,0.50275,0.4449,0.5606,0.0818122545832835,2
Pacora,2020,4,32.35,0.8,6.04,81.74,87.96,18.68,0.21,0.4553,0.443,0.4676,0.017394826817189,2
Pacora,2020,5,31.92,0.79,4.51,81.75,87.76,18.72,0.2,0.5215000000000001,0.5129,0.5301,0.0121622366364086,2
Pacora,2020,6,31.69,0.79,5.21,81.75,87.22,17.88,0.19,0.61725,0.5821,0.6524,0.0497096067174143,2
Pacora,2020,7,31.57,0.81,6.83,81.7,87.59,17.71,0.21,0.567,0.5163,0.6177,0.0717006276123159,2
Pacora,2020,8,31.53,0.78,5.85,81.71,86.82,17.9,0.24,0.3882,0.3881,0.3883,0.0001414213562372,2
Pacora,2020,9,31.75,0.83,4.99,81.69,86.44,17.99,0.25,0.4766,0.4333,0.5199,0.061235447250755,2
Pacora,2020,10,31.57,0.74,4.96,81.64,85.89,18.03,0.26,0.44565,0.3385,0.5528,0.151532983208277,2
Pacora,2020,11,31.57,0.79,2.39,81.64,88.5,17.5,0.26,0.6327,0.6327,0.6327,,1
Pacora,2020,12,31.63,0.71,3.66,81.6,87.59,17.77,0.24,0.29035,0.1341,0.4466,0.2209708691207961,2
Pacora,2021,1,31.58,0.75,2.94,81.57,85.08,18.1,0.27,0.4579,0.4435,0.4723,0.0203646752981725,2
Pacora,2021,2,32.38,0.7,3.06,81.56,86.42,18.29,0.25,0.4559999999999999,0.2415,0.6705,0.3033488091290289,2
Pacora,2021,3,32.22,0.69,2.94,81.61,85.29,17.6,0.23,0.3624,0.0805,0.6443,0.3986668032329755,2
Pacora,2021,4,31.92,0.71,4.55,81.62,86.03,18.37,0.2,0.58415,0.5495,0.6188,0.0490024999362278,2
Pacora,2021,5,31.98,0.66,1.07,81.72,83.16,18.57,0.18,0.33625,0.1858,0.4867,0.2127684304590321,2
Pacora,2021,6,31.56,0.66,4.48,81.76,84.32,17.95,0.19,0.2735999999999999,0.1977,0.3495,0.1073388093841178,2
Pacora,2021,7,31.58,0.61,1.76,81.76,77.56,18.71,0.18,0.5333,0.2869,0.7797,0.3484622217687306,2
Pacora,2021,8,31.65,0.58,2.56,81.74,77.28,18.84,0.2,0.40555,0.2622,0.5489,0.2027275141661832,2
Pacora,2021,9,31.68,0.6,3.02,81.73,76.77,19.02,0.2,0.55865,0.4985,0.6188,0.0850649457767417,2
Pacora,2021,10,31.81,0.63,3.21,81.67,83.52,18.58,0.2,0.5994,0.5994,0.5994,,1
Pacora,2021,11,31.85,0.63,3.75,81.64,85.07,18.04,0.24,0.3394,0.1998,0.479,0.197424213307284,2
Pacora,2021,12,31.82,0.68,3.8,81.61,88.95,17.69,0.23,0.34615,0.1403,0.552,0.2911158618145016,2
Pacora,2022,1,31.88,0.72,3.76,81.63,86.94,17.54,0.22,0.5264,0.47,0.5828,0.0797616449178425,2
Pacora,2022,2,32.1,0.74,6.57,81.59,88.18,17.6,0.25,0.4576,0.2822,0.633,0.2480530588402408,2
Pacora,2022,3,32.15,0.87,8.25,81.62,88.8,17.68,0.22,0.34195,0.1797,0.5042,0.2294561504950346,2
Pacora,2022,4,31.91,0.98,10.59,81.62,89.61,17.9,0.21,0.50965,0.4651,0.5542,0.0630032142037214,2
Pacora,2022,5,31.76,0.98,7.82,81.72,89.39,18.05,0.19,0.5936,0.4784,0.7088,0.1629174023853805,2
Pacora,2022,6,31.8,0.98,8.45,81.72,90.57,17.29,0.19,0.29995,0.1439,0.456,0.2206880264083215,2
Pacora,2022,7,31.51,0.95,8.91,81.73,88.22,17.72,0.19,0.4245,0.3901,0.4589,0.0486489465456344,2
Pacora,2022,8,31.34,0.96,6.16,81.72,86.95,17.62,0.19,0.51685,0.3333,0.7004,0.2595788993735816,2
Pacora,2022,9,31.74,0.91,6.67,81.71,88.82,17.69,0.2,0.6276,0.5852,0.67,0.0599626550446192,2
Pacora,2022,10,31.66,0.97,9.27,81.68,91.16,17.29,0.23,0.146,0.146,0.146,,1
Pacora,2022,11,31.63,0.99,9.53,81.65,91.94,17.11,0.22,0.64785,0.519,0.7767,0.1822214175117732,2
Pacora,2022,12,31.35,0.96,3.66,81.6,89.91,17.12,0.22,0.4834,0.4325,0.5343,0.0719834703247905,2
Pacora,2023,1,31.02,0.96,6.98,81.69,88.91,16.65,0.22,0.4188,0.3768,0.4608,0.0593969696196699,2
Pacora,2023,2,31.49,0.88,2.67,81.62,87.5,17.5,0.2,0.6191500000000001,0.4948,0.7435,0.1758574564810943,2
Pacora,2023,3,32.05,0.94,9.2,81.68,89.1,17.55,0.22,0.5500499999999999,0.5361,0.564,0.0197282791951045,2
Pacora,2023,4,31.71,0.97,6.84,81.64,88.41,17.98,0.22,0.5358,0.4828,0.5888,0.0749533188057739,2
Pacora,2023,5,31.8,0.92,6.21,81.7,88.74,18.68,0.2,0.6021,0.5922,0.612,0.0140007142674936,2
Pacora,2023,6,31.26,0.91,4.76,81.73,86.48,18.24,0.21,0.6005,0.5351,0.6659,0.0924895669792004,2
Pacora,2023,7,31.25,0.86,5.41,81.75,86.79,18.23,0.2,0.5972500000000001,0.5517,0.6428,0.0644174277660945,2
Pacora,2023,8,31.36,0.77,4.27,81.74,84.06,18.47,0.26,0.5606,0.4701,0.6511,0.1279863273947651,2
Pacora,2023,9,31.5,0.71,3.68,81.69,83.53,18.96,0.24,0.5518000000000001,0.473,0.6306,0.1114400287149999,2
Pacora,2023,10,32.0,0.76,7.0,81.69,89.31,18.13,0.24,0.6808,0.6808,0.6808,,1
Pacora,2023,11,31.83,0.87,6.27,81.63,89.78,18.17,0.21,0.64305,0.6131,0.673,0.0423556961930742,2
Pacora,2023,12,31.76,0.84,3.73,81.62,89.71,18.45,0.25,0.5901,0.4348,0.7454,0.2196273662365415,2
Pacora,2024,1,31.16,0.75,0.94,81.71,81.68,19.14,0.27,0.6296999999999999,0.5605,0.6989,0.0978635785162181,2
Pacora,2024,2,32.21,0.68,4.1,81.7,84.28,19.46,0.21,0.50995,0.4893,0.5306,0.0292035100630043,2
Pacora,2024,3,32.77,0.63,2.69,81.7,80.43,20.36,0.18,0.441,0.4339,0.4481,0.0100409162928489,2
Pacora,2024,4,32.47,0.69,6.81,81.69,86.05,19.24,0.22,0.45065,0.2981,0.6032,0.2157382789400156,2
Pacora,2024,5,32.51,0.92,12.44,81.7,91.01,19.01,0.19,0.6475,0.6151,0.6799,0.0458205194208882,2
Pacora,2024,6,32.15,0.98,11.5,81.75,90.34,18.53,0.17,0.43215,0.3763,0.488,0.0789838274585373,2
Pacora,2024,7,31.45,0.94,5.28,81.75,87.04,18.54,0.16,0.3655,0.1912,0.5398,0.2464974239216304,2
Pacora,2024,8,31.44,0.85,5.38,81.79,86.07,18.34,0.22,0.4917,0.4535,0.5299,0.0540229580826522,2
Pacora,2024,9,31.72,0.76,4.42,81.69,85.79,18.71,0.22,0.6068,0.4323,0.7813,0.246780266634105,2
Pacora,2024,10,31.71,0.81,6.67,81.71,88.37,18.28,0.24,0.513,0.4598,0.5662,0.0752361615182486,2
Pacora,2024,11,31.96,0.9,7.56,81.65,91.74,17.61,0.24,0.5347,0.5347,0.5347,,1
Pacora,2024,12,31.87,0.92,5.65,81.63,91.48,17.7,0.23,0.4584499999999999,0.3479,0.569,0.1563413093203456,2
Pacora,2025,1,31.29,0.92,2.98,81.69,87.89,17.89,0.23,0.552,0.519,0.585,0.0466690475583121,2
Pacora,2025,2,32.43,0.91,8.19,81.61,91.26,17.95,0.2,0.33285,0.221,0.4447,0.1581797869514306,2
Pacora,2025,3,31.91,0.98,8.25,81.69,90.26,17.79,0.22,0.48555,0.4631,0.508,0.0317490944752759,2
Pacora,2025,4,32.11,0.99,12.75,81.65,90.23,18.43,0.19,0.4523,0.2065,0.6981,0.3476136936313068,2
Pacora,2025,5,32.04,0.99,8.3,81.71,89.89,18.33,0.16,0.7033499999999999,0.5882,0.8185,0.1628466917072619,2
Pacora,2025,6,31.73,0.98,10.94,81.75,89.83,18.16,0.15,0.6080000000000001,0.5864,0.6296,0.0305470129472589,2
Pacora,2025,7,31.18,0.87,2.97,81.77,86.15,18.17,0.15,0.5059,0.4785,0.5333,0.0387494516090228,2
Pacora,2025,8,31.55,0.8,5.28,81.76,87.13,18.04,0.18,0.6334,0.5717,0.6951,0.08725697679842,2
Pacora,2025,9,31.59,0.78,10.45,81.74,86.93,18.16,0.22,0.52025,0.512,0.5285,0.011667261889578,2
Pacora,2025,10,31.66,0.91,7.16,81.67,89.82,17.68,0.22,0.4906,0.4906,0.4906,,1
Pacora,2025,11,31.81,0.91,4.69,81.63,91.15,17.57,0.23,0.36465,0.2115,0.5178,0.2165868070774395,2
Pacora,2025,12,,0.92,3.61,81.59,90.63,17.48,0.23,0.60375,0.5944,0.6131,0.0132228968081883,2
Palestina,2000,2,32.14,0.97,13.2,78.9,88.59,15.52,0.25,0.7292,0.7292,0.7292,,1
Palestina,2000,3,32.21,0.99,11.04,78.83,87.66,15.89,0.25,0.64295,0.4804,0.8055,0.2298804145637466,2
Palestina,2000,4,32.52,0.98,11.93,78.89,88.17,16.01,0.26,0.6126,0.5627,0.6625,0.0705692567624174,2
Palestina,2000,5,32.34,0.99,16.1,78.93,89.09,15.9,0.22,0.29005,0.2302,0.3499,0.0846406817080297,2
Palestina,2000,6,31.99,0.99,12.89,78.96,88.68,15.47,0.23,0.49285,0.3644,0.6213,0.181655732086824,2
